"duration"	"psurvive"	"log10p"
3.168	0.3275	-0.484788695672198
3.17	0.3271	-0.485319455875018
3.172	0.3268	-0.485717952139622
3.174	0.3266	-0.485983819599351
3.176	0.3263	-0.486382926212125
3.178	0.3262	-0.486516043295743
3.18	0.3259	-0.486915639534856
3.182	0.3256	-0.487315603782836
3.184	0.3253	-0.487715936718146
3.186	0.325	-0.488116639021126
3.188	0.3245	-0.488785298863612
3.19	0.3243	-0.489053051327027
3.192	0.3239	-0.489589051989823
3.194	0.3236	-0.489991487059765
3.196	0.3231	-0.490663041982356
3.2	0.3228	-0.491066473949967
3.202	0.3225	-0.491470281028713
3.204	0.3223	-0.491739694487666
3.206	0.3221	-0.492009275180309
3.208	0.3217	-0.49254893909803
3.212	0.3213	-0.493089274448482
3.214	0.3211	-0.493359694433498
3.216	0.321	-0.493494967595128
3.218	0.3206	-0.494036481981874
3.222	0.3204	-0.4943074925878
3.224	0.3201	-0.494714325855868
3.226	0.32	-0.494850021680094
3.228	0.3196	-0.495393229358046
3.23	0.3191	-0.49607319580649
3.232	0.319	-0.496209316942819
3.234	0.3189	-0.496345480757041
3.236	0.3186	-0.496754228534887
3.238	0.3183	-0.497163361378997
3.24	0.3181	-0.497436330892637
3.242	0.3177	-0.497982785172853
3.244	0.3176	-0.498119506244941
3.246	0.3174	-0.498393077581171
3.248	0.3172	-0.498666821354434
3.25	0.3171	-0.498803757972911
3.254	0.3168	-0.499214827082544
3.256	0.3166	-0.499489089473663
3.258	0.3165	-0.499626285646626
3.26	0.3162	-0.50003813440381
3.262	0.3159	-0.500450374094851
3.264	0.3156	-0.500863005462617
3.266	0.3153	-0.501276029252095
3.268	0.3151	-0.501551596826
3.27	0.3146	-0.502241281712732
3.274	0.3142	-0.502793819296045
3.276	0.3141	-0.502932063601495
3.278	0.3138	-0.503347060749082
3.28	0.3137	-0.503485481302255
3.282	0.313	-0.504455662453552
3.284	0.3128	-0.50473325561219
3.286	0.3125	-0.505149978319906
3.288	0.3124	-0.505288974794737
3.29	0.3123	-0.505428015769801
3.292	0.3117	-0.50626319772316
3.294	0.3114	-0.506681391767899
3.298	0.3113	-0.506820879317485
3.3	0.311	-0.507239610973163
3.302	0.3107	-0.507658746745026
3.306	0.3104	-0.508078287413849
3.308	0.3102	-0.508358206522414
3.31	0.31	-0.508638306165727
3.312	0.3095	-0.509339346643863
3.316	0.309	-0.510041520575165
3.318	0.3088	-0.510322708336301
3.32	0.3083	-0.511026475273492
3.322	0.3081	-0.511308301683059
3.324	0.3078	-0.51173138450454
3.326	0.3074	-0.512296136836274
3.328	0.3073	-0.512437439743622
3.33	0.3072	-0.512578788640526
3.334	0.307	-0.512861624522813
3.336	0.3067	-0.513286224017515
3.338	0.3062	-0.513994813637758
3.34	0.3056	-0.514846650096348
3.342	0.3055	-0.514988785421427
3.344	0.3052	-0.515415470717157
3.346	0.3051	-0.515557792357593
3.348	0.3049	-0.515842575634619
3.35	0.3048	-0.515985037332437
3.352	0.3046	-0.516270100999976
3.354	0.3044	-0.516555351901465
3.356	0.3041	-0.516983579855868
3.358	0.304	-0.517126416391246
3.36	0.3038	-0.517412230473232
3.362	0.3036	-0.517698232776557
3.364	0.3034	-0.517984423549288
3.366	0.3032	-0.518270803039984
3.368	0.303	-0.518557371497695
3.37	0.3028	-0.518844129171965
3.372	0.3022	-0.519705539996993
3.374	0.3021	-0.51984927472672
3.376	0.3019	-0.520136886976902
3.38	0.3016	-0.520568662802264
3.384	0.3014	-0.520856752021387
3.386	0.3013	-0.521000868326643
3.388	0.3011	-0.521289244487241
3.39	0.3007	-0.521866571899482
3.392	0.3003	-0.522444667801019
3.394	0.3	-0.522878745280338
3.396	0.2999	-0.523023534240473
3.398	0.2998	-0.523168371487739
3.4	0.2996	-0.523458190972571
3.402	0.2993	-0.523893283159809
3.404	0.2991	-0.524183586968682
3.406	0.2987	-0.524764777395872
3.408	0.2986	-0.524910196610993
3.41	0.2983	-0.525346746637937
3.418	0.2982	-0.525492360883024
3.42	0.298	-0.525783735923745
3.424	0.2977	-0.526221165353275
3.426	0.2973	-0.526805090795062
3.428	0.2972	-0.526951194911462
3.43	0.2969	-0.527389802403955
3.432	0.2967	-0.527682453683158
3.434	0.2963	-0.528268348519949
3.436	0.2959	-0.528855034839367
3.438	0.2957	-0.529148675473882
3.44	0.2956	-0.529295570277212
3.442	0.2953	-0.529736553034922
3.444	0.2951	-0.530030790500041
3.446	0.2947	-0.530619864150075
3.448	0.2944	-0.531062194334539
3.45	0.2942	-0.531357331608489
3.452	0.2941	-0.531504975492931
3.454	0.294	-0.531652669587843
3.456	0.2938	-0.531948208545762
3.458	0.2936	-0.532243948755967
3.46	0.2935	-0.532391894416367
3.462	0.2932	-0.53283603403091
3.464	0.293	-0.533132379645891
3.466	0.2929	-0.533280628318401
3.468	0.2926	-0.533725678210708
3.47	0.2923	-0.534171184642564
3.472	0.292	-0.534617148551582
3.474	0.2917	-0.535063570878267
3.476	0.2914	-0.535510452566029
3.478	0.2909	-0.536256278752941
3.48	0.2905	-0.53685386327365
3.482	0.2904	-0.537003387971944
3.484	0.2903	-0.537152964168326
3.486	0.2896	-0.538201442474891
3.488	0.2893	-0.538651566352017
3.49	0.2891	-0.538951908329342
3.492	0.289	-0.539102157243452
3.494	0.2886	-0.539703673242525
3.496	0.2884	-0.540004743952609
3.498	0.2883	-0.540155357611792
3.5	0.2882	-0.54030602352203
3.504	0.2879	-0.540758335121918
3.508	0.2877	-0.541060138109674
3.51	0.2874	-0.541513236201793
3.514	0.2873	-0.541664374008053
3.516	0.2872	-0.541815564429737
3.518	0.2868	-0.542420853004237
3.52	0.2866	-0.542723813938674
3.522	0.2864	-0.543026986364182
3.524	0.2863	-0.543178651978401
3.526	0.2861	-0.543482142194737
3.528	0.286	-0.543633966870957
3.53	0.2859	-0.543785844642011
3.532	0.2855	-0.544393887418133
3.534	0.285	-0.54515513999149
3.536	0.2849	-0.545307550760523
3.538	0.2846	-0.545765104251734
3.542	0.2843	-0.546223140309558
3.544	0.2841	-0.546528766277064
3.546	0.2838	-0.546987608878545
3.548	0.2832	-0.547906750982269
3.55	0.283	-0.54821356447571
3.552	0.2828	-0.548520594875138
3.554	0.2822	-0.549442990581671
3.556	0.282	-0.549750891680639
3.558	0.2819	-0.549904924128398
3.56	0.2818	-0.550059011226662
3.562	0.2816	-0.550367349529925
3.564	0.2812	-0.550984683652214
3.566	0.2811	-0.551139154392559
3.568	0.2809	-0.551448260798422
3.572	0.2805	-0.55206713440782
3.574	0.2803	-0.552376902239714
3.576	0.2801	-0.552686891176432
3.578	0.28	-0.552841968657781
3.582	0.2797	-0.553307533628473
3.584	0.2795	-0.553618187777558
3.586	0.2794	-0.553773598221837
3.588	0.2792	-0.554084586048877
3.59	0.2791	-0.554240163511369
3.592	0.2788	-0.554707230574028
3.594	0.2785	-0.555174800490252
3.596	0.2783	-0.555486793665957
3.598	0.2782	-0.555642874343972
3.6	0.278	-0.555955204081924
3.602	0.2777	-0.556424120249742
3.604	0.2776	-0.556580538217183
3.606	0.2772	-0.557206774060231
3.608	0.2769	-0.557677044254426
3.61	0.2768	-0.55783391421528
3.612	0.2764	-0.558461961297839
3.614	0.2763	-0.558619115083489
3.616	0.2761	-0.558933593360737
3.618	0.2759	-0.559248299520815
3.62	0.2755	-0.559878396812196
3.624	0.2752	-0.560351570436526
3.63	0.275	-0.560667306169737
3.632	0.2749	-0.560825260156532
3.634	0.2747	-0.561141340579438
3.636	0.2745	-0.561457651213889
3.638	0.2742	-0.561932549546506
3.64	0.274	-0.562249437179612
3.642	0.2737	-0.562725202589876
3.644	0.2735	-0.56304266933055
3.646	0.2733	-0.563360368307339
3.65	0.2732	-0.563519304990505
3.652	0.2729	-0.563996464330104
3.654	0.2728	-0.564155634015559
3.656	0.2727	-0.56431486205837
3.658	0.2726	-0.564474148501345
3.66	0.2722	-0.565111879132684
3.662	0.2719	-0.5655907924125
3.668	0.2716	-0.566070234391536
3.67	0.2713	-0.566550206238404
3.672	0.2711	-0.566870482419514
3.674	0.271	-0.567030709125594
3.676	0.2709	-0.567190994966832
3.678	0.2705	-0.567832730557412
3.68	0.2703	-0.568153954301275
3.682	0.27	-0.568636235841013
3.684	0.2699	-0.568797115443483
3.686	0.2697	-0.569119053547109
3.688	0.2692	-0.569924944448061
3.69	0.2691	-0.570086302236245
3.694	0.2685	-0.571055709964426
3.696	0.2683	-0.571379327328061
3.698	0.2681	-0.57170318601712
3.7	0.2679	-0.572027286391791
3.702	0.2677	-0.572351628813067
3.704	0.2672	-0.573163546196492
3.706	0.267	-0.573488738635425
3.708	0.2667	-0.573976984310124
3.71	0.2666	-0.57413985492216
3.714	0.2665	-0.574302786637409
3.716	0.2664	-0.574465779501736
3.718	0.2663	-0.574628833561059
3.72	0.266	-0.575118363368933
3.722	0.2655	-0.575935474582512
3.724	0.2654	-0.576099081471583
3.726	0.2652	-0.576426480267265
3.728	0.2649	-0.576918041702769
3.73	0.2647	-0.577246058698652
3.732	0.2646	-0.577410160148518
3.734	0.2645	-0.577574323628795
3.736	0.2644	-0.577738549186397
3.738	0.2643	-0.57790283686829
3.74	0.264	-0.578396073130169
3.742	0.2638	-0.578725208789654
3.744	0.2634	-0.579384229374235
3.746	0.2633	-0.579549140893932
3.748	0.2632	-0.579714115058082
3.75	0.2629	-0.580209413893637
3.752	0.2628	-0.580374639112257
3.754	0.2627	-0.58053992721393
3.756	0.2626	-0.58070527824654
3.76	0.2624	-0.581036169296377
3.762	0.2623	-0.581201709409646
3.766	0.2619	-0.581864501574768
3.768	0.2617	-0.582196277360119
3.77	0.2616	-0.58236226034777
3.776	0.2612	-0.583026827396964
3.778	0.2611	-0.583193128177056
3.78	0.261	-0.583359492661719
3.782	0.2607	-0.583858968831671
3.784	0.2605	-0.584192272364457
3.786	0.2602	-0.584692707774433
3.788	0.2601	-0.584859647804127
3.79	0.2599	-0.585193720498987
3.792	0.2596	-0.585695311871668
3.794	0.2592	-0.586365002801444
3.796	0.2587	-0.587203571283457
3.802	0.2586	-0.587371479455625
3.804	0.2585	-0.587539452570039
3.806	0.2584	-0.587707490676953
3.81	0.2583	-0.587875593826683
3.812	0.2581	-0.588211995456131
3.814	0.2579	-0.588548657862062
3.818	0.2578	-0.588717086982616
3.82	0.2576	-0.589054141312226
3.822	0.2574	-0.589391457431632
3.824	0.2572	-0.589729035747816
3.826	0.2568	-0.590404980603184
3.828	0.2567	-0.590574131328557
3.83	0.2561	-0.59159042153157
3.832	0.2558	-0.592099459857365
3.834	0.2554	-0.592779107072604
3.836	0.2553	-0.59294918519575
3.838	0.2549	-0.593630164530732
3.84	0.2546	-0.594141600682363
3.844	0.2545	-0.594312213327222
3.846	0.2542	-0.594824453782011
3.848	0.2538	-0.595508382241314
3.852	0.2537	-0.595679532778269
3.854	0.2536	-0.595850750790305
3.856	0.2531	-0.596707854841746
3.858	0.253	-0.596879478824182
3.86	0.2528	-0.597222930389653
3.864	0.2526	-0.597566653780688
3.868	0.2525	-0.59773861754532
3.87	0.2524	-0.597910649427903
3.872	0.2522	-0.598254917762937
3.876	0.252	-0.598599459218456
3.878	0.2519	-0.598771832501887
3.88	0.2517	-0.599116784451637
3.882	0.2516	-0.599289363226769
3.884	0.2514	-0.599634726650061
3.886	0.2513	-0.599807511407424
3.888	0.2512	-0.599980364934842
3.89	0.251	-0.600326278518962
3.894	0.2508	-0.600672467841321
3.896	0.2506	-0.601018933341869
3.898	0.2505	-0.601192269796735
3.9	0.2503	-0.601539150391777
3.902	0.2501	-0.601886308269498
3.904	0.2497	-0.602581457648652
3.906	0.2495	-0.602929450040591
3.908	0.2494	-0.603103550857476
3.91	0.2493	-0.603277721496227
3.912	0.2492	-0.603451962012868
3.914	0.2491	-0.603626272463494
3.916	0.249	-0.603800652904264
3.918	0.2489	-0.603975103391407
3.92	0.2487	-0.604324214730064
3.922	0.2484	-0.604848408495457
3.924	0.2482	-0.605198222837289
3.926	0.248	-0.605548319173784
3.928	0.2478	-0.605898697959955
3.93	0.2477	-0.606073993414163
3.932	0.2475	-0.606424796730412
3.934	0.2474	-0.606600304706898
3.936	0.2472	-0.606951533583222
3.938	0.2469	-0.607478910068068
3.94	0.2468	-0.607654844638796
3.942	0.2466	-0.608006927740287
3.944	0.2463	-0.608535588160897
3.946	0.2461	-0.608888386297197
3.948	0.2458	-0.609418121449565
3.95	0.2457	-0.609594843519919
3.952	0.2454	-0.610125441609014
3.954	0.2453	-0.610302451793614
3.956	0.2452	-0.610479534153623
3.958	0.245	-0.610833915635468
3.96	0.2448	-0.611188586526476
3.964	0.2447	-0.611366030648211
3.966	0.2443	-0.612076533026563
3.968	0.2442	-0.612254340391136
3.97	0.244	-0.612610173661271
3.972	0.2439	-0.612788199686269
3.974	0.2437	-0.613144470815276
3.976	0.2435	-0.613501034449347
3.98	0.2434	-0.613679426105954
3.982	0.2432	-0.614036429399303
3.984	0.2431	-0.614215041156664
3.986	0.243	-0.614393726401688
3.988	0.2428	-0.61475131759678
3.99	0.2427	-0.614930223668065
3.992	0.2422	-0.615825861192967
3.996	0.2421	-0.616005210558267
3.998	0.2417	-0.61672334959235
4	0.2415	-0.617082864912469
4.002	0.2414	-0.61726273423867
4.004	0.2412	-0.617622696531886
4.006	0.2406	-0.618704376996174
4.008	0.2405	-0.61888491929015
4.01	0.2404	-0.619065536669298
4.012	0.2399	-0.619969752032169
4.014	0.2398	-0.62015082123717
4.024	0.2397	-0.620331965966346
4.026	0.2394	-0.620875853929608
4.028	0.2392	-0.621238824683627
4.03	0.239	-0.621602099051862
4.032	0.2387	-0.622147580993245
4.034	0.2386	-0.622329560665677
4.036	0.2383	-0.622875957653544
4.038	0.2382	-0.623058242853241
4.04	0.2379	-0.623605557962734
4.042	0.2376	-0.624153563690844
4.046	0.2373	-0.624702261782661
4.048	0.237	-0.625251653989896
4.05	0.2365	-0.62616885492617
4.052	0.2362	-0.626720106722504
4.054	0.2361	-0.626904012921273
4.056	0.2358	-0.62745619924093
4.058	0.2356	-0.627824713884936
4.062	0.2354	-0.628193541492584
4.064	0.2351	-0.628747370875061
4.066	0.2348	-0.629301907424423
4.068	0.2347	-0.629486910401407
4.07	0.2346	-0.62967199222049
4.072	0.2345	-0.629857152948898
4.074	0.2344	-0.630042392653947
4.076	0.2342	-0.630413109263656
4.078	0.234	-0.630784142589857
4.08	0.2339	-0.630969778190847
4.082	0.2337	-0.631341287607773
4.084	0.2335	-0.631713115097869
4.088	0.2331	-0.632457726479423
4.094	0.233	-0.632644078973981
4.096	0.2328	-0.633017024022149
4.1	0.2327	-0.63320361671327
4.102	0.2326	-0.63339028960757
4.104	0.2325	-0.633577042774027
4.106	0.2323	-0.633950790199765
4.108	0.2322	-0.634137784597445
4.112	0.2321	-0.634324859544082
4.114	0.232	-0.6345120151091
4.116	0.2319	-0.634699251362013
4.118	0.2318	-0.634886568372423
4.12	0.2315	-0.635449004646028
4.122	0.2313	-0.635824367229381
4.126	0.2312	-0.636012170251509
4.13	0.2311	-0.636200054520891
4.132	0.231	-0.636388020107856
4.136	0.2309	-0.636576067082824
4.138	0.2308	-0.636764195516306
4.14	0.2304	-0.637517525248826
4.142	0.2302	-0.637894680706227
4.144	0.2301	-0.638083381331357
4.146	0.23	-0.638272163982407
4.15	0.2297	-0.638839004804974
4.152	0.2296	-0.639028116274064
4.154	0.2294	-0.639406586434751
4.156	0.2293	-0.639595945270061
4.158	0.229	-0.640164517660112
4.16	0.2288	-0.640543979879013
4.162	0.2287	-0.640733835393252
4.164	0.2285	-0.641113795594131
4.166	0.2284	-0.64130390042619
4.168	0.228	-0.642065152999546
4.17	0.2277	-0.642636969384857
4.172	0.2273	-0.643400564275029
4.176	0.2271	-0.643782865780265
4.178	0.2268	-0.644356949779131
4.182	0.2267	-0.644548479873483
4.184	0.2266	-0.644740094472622
4.188	0.2264	-0.645123577483766
4.19	0.2261	-0.64569943765464
4.194	0.2259	-0.646083769079637
4.196	0.2256	-0.646660904688695
4.198	0.2253	-0.647238808276169
4.2	0.2252	-0.647431613820691
4.202	0.2251	-0.64762450499948
4.204	0.2249	-0.648010544564368
4.206	0.2245	-0.648783654660658
4.208	0.2243	-0.649170726417032
4.212	0.224	-0.649751981665837
4.214	0.2236	-0.650528200785614
4.216	0.2234	-0.65091683122041
4.22	0.2233	-0.651111276928562
4.224	0.2232	-0.651305809734459
4.226	0.223	-0.651695136951839
4.228	0.2228	-0.652084813498309
4.23	0.2227	-0.652279782965962
4.232	0.2224	-0.65286521708998
4.234	0.222	-0.653647025549361
4.236	0.2217	-0.654234306885512
4.238	0.2216	-0.654430243943608
4.24	0.2214	-0.654822383457296
4.242	0.2213	-0.655018586072742
4.244	0.2212	-0.655214877367339
4.246	0.2209	-0.655804284128565
4.25	0.2206	-0.656394491895828
4.252	0.2205	-0.656591406196143
4.254	0.2204	-0.656788409820253
4.258	0.2203	-0.656985502849232
4.26	0.2202	-0.657182685364267
4.262	0.2198	-0.657972311912528
4.264	0.2197	-0.65816994307949
4.266	0.2194	-0.658763376761308
4.27	0.2192	-0.659159450187668
4.272	0.2191	-0.659357622439295
4.276	0.2189	-0.659754238432068
4.282	0.2187	-0.660151216962363
4.286	0.2183	-0.660946264290861
4.288	0.2181	-0.6613443344213
4.29	0.2179	-0.661742769753744
4.292	0.2178	-0.661942124580244
4.294	0.2176	-0.662341108973858
4.296	0.2173	-0.662940273679476
4.298	0.217	-0.66354026615147
4.3	0.2167	-0.664141088680182
4.302	0.2165	-0.664542099310616
4.304	0.2162	-0.665144310382708
4.308	0.2158	-0.665948559653108
4.31	0.2157	-0.666149854897455
4.312	0.2154	-0.666754301038037
4.314	0.2153	-0.666955970176513
4.316	0.215	-0.667561540084395
4.318	0.2148	-0.667965722972482
4.32	0.2145	-0.668572703479257
4.322	0.2144	-0.668775218979268
4.324	0.2142	-0.669180533504163
4.326	0.2139	-0.669789215428472
4.328	0.2138	-0.669992299127241
4.33	0.2136	-0.670398751643481
4.332	0.2132	-0.671212799645465
4.336	0.2131	-0.671416550285798
4.338	0.213	-0.671620396561262
4.34	0.2128	-0.672028376376989
4.342	0.2124	-0.672845487590569
4.344	0.2123	-0.673050005834001
4.346	0.212	-0.673664139071249
4.35	0.2119	-0.673869043289205
4.352	0.2118	-0.674074044228534
4.354	0.2116	-0.674484336636852
4.356	0.2113	-0.675100502947687
4.358	0.2111	-0.675511766692344
4.36	0.211	-0.675717544702307
4.362	0.2108	-0.676129393459491
4.364	0.2106	-0.676541633150532
4.366	0.2105	-0.676747899828313
4.368	0.2103	-0.677160727313679
4.37	0.21	-0.677780705266081
4.372	0.2099	-0.6779875614176
4.374	0.2095	-0.678815972697686
4.376	0.2093	-0.679230771661314
4.378	0.2092	-0.679438319804763
4.38	0.2091	-0.679645967182328
4.382	0.2089	-0.680061560019691
4.384	0.2088	-0.680269505669775
4.386	0.2085	-0.680893940690224
4.388	0.2084	-0.681102285372513
4.39	0.2082	-0.681519274825483
4.392	0.2081	-0.681727919788373
4.394	0.2079	-0.682145510668531
4.396	0.2078	-0.682354456778841
4.4	0.2076	-0.68277265082358
4.402	0.2074	-0.683191247946978
4.404	0.207	-0.684029654543082
4.406	0.2067	-0.684659523372712
4.408	0.2066	-0.684869682816398
4.41	0.2064	-0.685290307044826
4.412	0.2063	-0.685500772026848
4.414	0.2062	-0.685711339052502
4.416	0.2061	-0.685922008220787
4.418	0.206	-0.686132779630847
4.42	0.2059	-0.686343653381969
4.422	0.2057	-0.686765708305276
4.424	0.2056	-0.686976889676762
4.428	0.2054	-0.687399560738741
4.43	0.2053	-0.687611050629408
4.432	0.205	-0.688246138944246
4.434	0.2049	-0.688458041598805
4.436	0.2048	-0.688670047696207
4.442	0.2047	-0.688882157337494
4.444	0.2046	-0.689094370623859
4.446	0.2044	-0.689519108537325
4.448	0.2043	-0.689731633367552
4.45	0.2042	-0.689944262249109
4.452	0.2039	-0.69058277422186
4.454	0.2038	-0.690795820329592
4.456	0.2035	-0.691435586438761
4.458	0.2033	-0.691862621361961
4.462	0.2032	-0.692076296388118
4.464	0.2031	-0.692290076595193
4.468	0.203	-0.692503962086787
4.472	0.2027	-0.693146251306991
4.474	0.2026	-0.693360558975738
4.478	0.2025	-0.693574972449313
4.48	0.2022	-0.694218848745018
4.482	0.202	-0.694648630553376
4.484	0.2019	-0.694863681056361
4.486	0.2017	-0.695294101787235
4.49	0.2014	-0.695940533782401
4.492	0.2011	-0.696587929403258
4.494	0.201	-0.696803942579511
4.496	0.2005	-0.697885623043799
4.498	0.2003	-0.698319050706424
4.5	0.2001	-0.698752911363789
4.502	0.1999	-0.699187205881883
4.504	0.1998	-0.699404516110037
4.506	0.1993	-0.700492701299512
4.508	0.1992	-0.70071066591232
4.51	0.199	-0.701146923590293
4.512	0.1989	-0.701365216875564
4.514	0.1988	-0.701583619938705
4.516	0.1986	-0.702020755840638
4.522	0.1984	-0.70245833218184
4.524	0.1981	-0.703115524461453
4.526	0.1978	-0.703773712738839
4.528	0.1977	-0.703993330686328
4.53	0.1975	-0.704432900037521
4.532	0.1974	-0.704652851666382
4.534	0.1972	-0.705093089394808
4.536	0.1971	-0.705313375720557
4.538	0.1969	-0.705754283861882
4.54	0.1967	-0.706195640080663
4.542	0.1966	-0.706416486503883
4.544	0.1964	-0.706858516549069
4.546	0.1963	-0.707079700399994
4.554	0.1961	-0.707522406332216
4.556	0.1956	-0.708631149548417
4.558	0.1953	-0.709297756712146
4.56	0.195	-0.709965388637482
4.564	0.1947	-0.710634048479968
4.566	0.1946	-0.710857164067667
4.568	0.1944	-0.711303739409744
4.57	0.1942	-0.711750774428014
4.572	0.1939	-0.712422190921295
4.574	0.1937	-0.712870379280889
4.578	0.1936	-0.713094647027625
4.58	0.1935	-0.71331903064507
4.586	0.1934	-0.713543530253017
4.592	0.1933	-0.713768145971447
4.594	0.193	-0.714442690992226
4.596	0.1929	-0.714667772356116
4.598	0.1927	-0.715118285344547
4.6	0.1926	-0.715343717211484
4.602	0.1925	-0.71556926615548
4.604	0.1924	-0.715794932298206
4.606	0.1923	-0.71602071576152
4.608	0.1922	-0.716246616667473
4.612	0.1921	-0.716472635138306
4.614	0.1918	-0.717151397165355
4.616	0.1915	-0.717831221695358
4.618	0.1911	-0.718739312944987
4.62	0.1909	-0.719194071606333
4.622	0.1908	-0.719421629631924
4.624	0.1905	-0.720105019988362
4.628	0.1904	-0.720333055951544
4.63	0.1903	-0.72056121171298
4.632	0.1902	-0.720789487398605
4.634	0.1899	-0.721475035262982
4.636	0.1898	-0.721703791908726
4.64	0.1897	-0.721932669111337
4.642	0.1896	-0.722161666997953
4.644	0.1895	-0.722390785695909
4.648	0.1893	-0.722849386036203
4.65	0.1892	-0.723078867934226
4.656	0.1891	-0.72330847115496
4.658	0.189	-0.723538195826756
4.66	0.1887	-0.724228099835069
4.662	0.1883	-0.725149679983335
4.664	0.1881	-0.725611204449621
4.666	0.188	-0.72584215073632
4.668	0.1877	-0.726535727378654
4.67	0.1874	-0.72723041344824
4.672	0.1873	-0.727462222624763
4.674	0.1871	-0.72792621249999
4.676	0.187	-0.728158393463501
4.678	0.1869	-0.728390698621168
4.68	0.1866	-0.729088360589519
4.682	0.1864	-0.729554091982037
4.684	0.1862	-0.730020323354676
4.688	0.1861	-0.730253626869233
4.69	0.1859	-0.730720610228101
4.692	0.1855	-0.731656086048935
4.696	0.1854	-0.731890270191522
4.698	0.1851	-0.732593581247096
4.7	0.185	-0.732828271596986
4.702	0.1847	-0.733533104559759
4.706	0.1846	-0.733768303310107
4.708	0.1844	-0.734239083282389
4.712	0.1841	-0.734946211495985
4.716	0.1838	-0.735654492949908
4.72	0.1837	-0.735890843694192
4.722	0.1836	-0.736127323134776
4.724	0.1835	-0.736363931411892
4.728	0.1832	-0.737074530668168
4.73	0.1831	-0.737311655698303
4.732	0.1829	-0.737786294523583
4.734	0.1827	-0.738261452647462
4.736	0.1826	-0.73849922680172
4.738	0.1823	-0.739213331345024
4.74	0.1821	-0.73969005420508
4.746	0.182	-0.739928612014925
4.748	0.1818	-0.740406121114051
4.75	0.1817	-0.740645072691966
4.752	0.1815	-0.741123370627869
4.754	0.1812	-0.741841806659206
4.756	0.1808	-0.742801573860655
4.766	0.1806	-0.743282254022513
4.768	0.1805	-0.743522793758323
4.77	0.1804	-0.743763466794077
4.772	0.1803	-0.744004273277598
4.774	0.1802	-0.744245213356956
4.776	0.1801	-0.744486287180467
4.78	0.1799	-0.744968836654449
4.786	0.1796	-0.745693667668714
4.788	0.1794	-0.746177561291927
4.79	0.1792	-0.746661994673894
4.794	0.1789	-0.747389659432627
4.796	0.1787	-0.747875447494356
4.798	0.1786	-0.748118545447472
4.8	0.1785	-0.748361779551788
4.802	0.1783	-0.748848656824645
4.804	0.1781	-0.749336080536756
4.808	0.1779	-0.749824051916075
4.81	0.1777	-0.750312572194698
4.812	0.1775	-0.750801642608887
4.816	0.1774	-0.751046384504292
4.818	0.1773	-0.751291264399082
4.822	0.1772	-0.751536282448968
4.824	0.1771	-0.751781438809925
4.826	0.1769	-0.752272167090277
4.828	0.1767	-0.752763450493236
4.832	0.1765	-0.753255290276159
4.834	0.1761	-0.754240644032723
4.836	0.176	-0.75448733218585
4.838	0.1759	-0.754734160542539
4.84	0.1757	-0.755228238504705
4.842	0.1755	-0.755722879198157
4.844	0.1754	-0.755970410969978
4.846	0.1752	-0.756465898167938
4.848	0.1751	-0.756713853916554
4.852	0.175	-0.756961951313706
4.854	0.1749	-0.757210190521323
4.856	0.1748	-0.757458571701616
4.858	0.1747	-0.757707095017069
4.862	0.1746	-0.757955760630449
4.866	0.1745	-0.758204568704801
4.87	0.1742	-0.758951849328356
4.872	0.1741	-0.759201228882669
4.874	0.174	-0.7594507517174
4.876	0.1739	-0.759700417997287
4.882	0.1738	-0.759950227887352
4.884	0.1737	-0.760200181552901
4.886	0.1735	-0.760700520873107
4.888	0.1734	-0.760950906859808
4.896	0.1732	-0.761452112318672
4.9	0.173	-0.761953896871205
4.902	0.1729	-0.762205006726077
4.908	0.1728	-0.762456261857125
4.91	0.1727	-0.762707662432541
4.916	0.1726	-0.762959208620809
4.918	0.1724	-0.763462738511306
4.924	0.172	-0.764471553092451
4.926	0.1717	-0.765229704839083
4.928	0.1715	-0.765735875621211
4.93	0.1713	-0.76624263703449
4.934	0.1712	-0.766496239658866
4.936	0.1711	-0.7667499904589
4.938	0.171	-0.767003889607846
4.94	0.1709	-0.767257937279263
4.942	0.1708	-0.767512133647014
4.944	0.1705	-0.768275616671483
4.948	0.1704	-0.768530409569319
4.95	0.1701	-0.769295686387431
4.952	0.17	-0.769551078621726
4.956	0.1694	-0.771086594005312
4.958	0.1693	-0.771343041891065
4.96	0.1691	-0.771856392402258
4.964	0.1688	-0.772627557710364
4.966	0.1686	-0.773142429711276
4.968	0.1685	-0.773400094792642
4.972	0.1684	-0.773657912836369
4.974	0.1681	-0.774432286560529
4.978	0.1678	-0.775208043507319
4.98	0.1676	-0.775725985705742
4.982	0.1675	-0.775985188627136
4.984	0.1674	-0.776244546342759
4.986	0.1673	-0.776504059037605
4.988	0.167	-0.777283528852417
4.99	0.1669	-0.777543663320753
4.992	0.1665	-0.778585762157661
4.998	0.1664	-0.778846678045295
5	0.1662	-0.779368980551908
5.002	0.166	-0.779891911959945
5.004	0.1659	-0.780153613975639
5.012	0.1657	-0.780677491580663
5.018	0.1655	-0.781202001888262
5.02	0.1654	-0.781464494783472
5.022	0.1651	-0.782252926737206
5.024	0.165	-0.782516055786094
5.026	0.1649	-0.782779344355481
5.028	0.1648	-0.783042792638903
5.032	0.1646	-0.783570169123749
5.034	0.1645	-0.783834097714007
5.036	0.1643	-0.784362436564938
5.038	0.1641	-0.784891418946907
