"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"
29707	Artiodactyla	Cervidae	Cervinae	Rusa	yunnanensis	Rusa yunnanensis	NA	NA	L2220	Rusa yunnanensis	21	1	1.38	1.83	0.45	1.2678309	0.9952472565	1.12597997317892	32.8	22.3	110.1	100.3	0.924705882352941
30027	Artiodactyla	Bovidae		Bubalus	brevicornis	Bubalus brevicornis	NA	hyp	L2220	Bubalus brevicornis	3	1	0.85	1.07	0.22	3.35550114	2.6340683949	1.83180270225808	40.1	22.3	119.5	104.2	0.23
30024	Proboscidea	Elephantidae		Elephas	kiangnanensis	Elephas kiangnanensis	NA	hyp	LMM0M	Elephas kiangnanensis	2	1	0.01	0.11	0.1	0	0	0	22.3	22.3	107.5	107.5	0.005
21562	Perissodactyla	Equidae	Equinae	Hipparion	sefvei	Hipparion sefvei	NA	hyp	L2320	Hipparion sefvei	2	1	0	4.4	4.4	0.00443556	0.0034819146	0.0666	49.2	48.3	93.4	93	0
25874	Carnivora	Herpestidae		Herpestides	afarensis	Herpestides afarensis	NA	NA	NA	Herpestides afarensis	1	1	0	8.5	8.5	0	0	0	8.9	8.9	40.3	40.3	0
28205	Rodentia	Thryonomyidae		Paraulacodus	johanesi	Paraulacodus johanesi	100	NA	NA	Paraulacodus johanesi	3	2	3.31	10.3	6.99	0.40794831	0.32023942335	0.638708313708222	8.9	1.2	40.3	36	1.5825
28323	Rodentia	Muridae	Rhizomyinae	Nakalimys	lavocati	Nakalimys lavocati	NA	NA	NA	Nakalimys lavocati	2	2	1.8	10.3	8.5	0.36999963	0.29044970955	0.608275948891619	8.9	1.2	40.3	36.4	0.9
34030	Rodentia	Thryonomyidae	NA	Paraphiomys	afarensis	Paraphiomys afarensis	39	NA	NA	Paraphiomys afarensis	1	1	0	8.5	8.5	0	0	0	8.9	8.9	40.3	40.3	0
34998	Rodentia	Muridae	NA	Afaromys	guillemoti	Afaromys guillemoti	NA	NA	NA	Afaromys guillemoti	1	1	0	8.5	8.5	0	0	0	8.9	8.9	40.3	40.3	0
34999	Rodentia	Muridae	Deomyinae	Preacomys	kikiae	Preacomys kikiae	NA	NA	NA	Preacomys kikiae	2	2	2.36	8.5	6.14	0.43912044	0.3447095454	0.662661633113009	8.9	0.8	40.3	35.9	1.18
35002	Rodentia	Muridae	Dendromurinae	Dendromus	intermedius	Dendromus intermedius	NA	NA	NA	Dendromus intermedius	1	1	0	8.5	8.5	0	0	0	8.9	8.9	40.3	40.3	0
35003	Rodentia	Muridae	Dendromurinae	Dendromus	minus	Dendromus minus	NA	NA	NA	Dendromus minus	1	1	0	8.5	8.5	0	0	0	8.9	8.9	40.3	40.3	0
35004	Rodentia	Muridae	Dendromurinae	Dendromus	majus	Dendromus majus	NA	NA	NA	Dendromus majus	1	1	0	8.5	8.5	0	0	0	8.9	8.9	40.3	40.3	0
22375	Rodentia	Muridae	Cricetinae	Allocricetus	ehiki	Allocricetus ehiki	NA	NA	NA	Allocricetus ehiki	22	8	4.85	6.05	1.2	27.55148094	21.6279125379	5.24895046080643	50.9	30.7	121.7	11	0.297142857142857
22825	Rodentia	Muridae	Arvicolinae	Allophaiomys	deucalion	Allophaiomys deucalion	NA	hys	NA	Allophaiomys deucalion	8	3	0.91	2.59	1.68	9.7594641	7.6611793185	3.12401410048034	49	40.1	114.7	25.7	0.392
23221	Rodentia	Muridae	Arvicolinae	Clethrionomys	sokolovi	Clethrionomys sokolovi	NA	NA	NA	Clethrionomys sokolovi	7	1	0.9	2.13	1.23	0.4879116	0.383010606	0.698506692881321	49	45.4	36.7	25.7	0.45
23236	Rodentia	Muridae	Arvicolinae	Prolagurus	ternopolitanus	Prolagurus ternopolitanus	NA	NA	NA	Prolagurus ternopolitanus	5	2	0.9	2.13	1.23	7.08174117	5.55916681845	2.66115410489509	52.3	45.4	109	25.7	0.45
23237	Rodentia	Muridae	Arvicolinae	Lemmus	kowalskii	Lemmus kowalskii	NA	NA	NA	Lemmus kowalskii	1	1	0	2.13	2.13	0	0	0	49	49	25.7	25.7	0
34836	Rodentia	Muridae	Cricetodontinae	Cricetodon	engesseri	Cricetodon engesseri	NA	NA	NA	Cricetodon engesseri	4	1	1.5	13.52	12.02	0.00024642	0.0001934397	0.0156977705423414	47.6	47.5	9.1	8.9	1
34955	Notoungulata	Toxodontidae	Nesodontinae	Nesodon	imbricatus	Nesodon imbricatus	NA	hyp	NA	Nesodon imbricatus	2	2	0.75	17.75	17	0.03992004	0.0313372314	0.1998	-18.7	-51.1	-69.1	-69.2	0.375
34957	Notoungulata	Mesotheriidae	Mesotheriinae	Altitypotherium	paucidens	Altitypotherium paucidens	NA	NA	NA	Altitypotherium paucidens	1	1	0	17.75	17.75	0	0	0	-18.7	-18.7	-69.2	-69.2	0
34958	Notoungulata	Mesotheriidae	Mesotheriinae	Altitypotherium	chucalensis	Altitypotherium chucalensis	NA	NA	NA	Altitypotherium chucalensis	1	1	0	17.75	17.75	0	0	0	-18.7	-18.7	-69.2	-69.2	0
34959	Notoungulata	Mesotheriidae	Mesotheriinae	Eotypotherium	chico	Eotypotherium chico	NA	NA	NA	Eotypotherium chico	1	1	0	17.75	17.75	0	0	0	-18.7	-18.7	-69.2	-69.2	0
34960	Notoungulata	Hegetotheriidae	Hegetotheriinae	Hegetotherium	mirabile	Hegetotherium mirabile	NA	hyp	NA	Hegetotherium mirabile	2	2	0.75	17.75	17	0.03992004	0.0313372314	0.1998	-18.7	-51.1	-69.1	-69.2	0.375
84693	Cingulata	Glyptodontidae	NA	Parapropalaehoplophorus	septentrionalis	Parapropalaehoplophorus septentrionalis	80000	NA	NA	Parapropalaehoplophorus septentrionalis	2	2	4.95	17.75	12.8	0.43973649	0.34519314465	0.663126300187227	-10.4	-18.7	-69.2	-73.5	2.475
84344	Carnivora	Odobenidae	NA	Dusignathus	seftoni	Dusignathus seftoni	NA	NA	NA	Dusignathus seftoni	1	1	0	3.09	3.09	0	0	0	32.6	32.6	-117.1	-117.1	0
22852	Artiodactyla	Camelidae		Paracamelus	gigas	Paracamelus gigas	1218269	hyp	L2220	Paracamelus gigas	12	5	4.54	5.15	0.61	44.417205	34.867505925	6.66462339521147	51.3	16.3	121.7	18.7	3.06
85756	Primates	Cercopithecidae	Papionini	Procynocephalus	wimani	Procynocephalus wimani	NA	NA	NA	Procynocephalus wimani	2	1	0.47	2.15	1.68	3.37657005	2.65060748925	1.83754457088801	42.3	27.8	118.6	99.7	0.235
29977	Artiodactyla	Cervidae	Cervinae	Axis	rugosus	Axis rugosus	NA	NA	L2220	Axis rugosus	8	1	1.7	2.15	0.45	4.21636941	3.30984998685	2.05337999649359	42.3	23.6	118.6	100.3	0.85
21440	Artiodactyla	Cervidae	Cervinae	Axis	shansius	Axis shansius	NA	mes	L2220	Axis shansius	11	2	4.36	4.82	0.46	4.20614298	3.3018222393	2.05088833923254	51.4	34.5	121.7	101.5	1.88
25572	Artiodactyla	Bovidae	Antilopinae	Spirocerus	wongi	Spirocerus wongi	500000	hyp	L2220	Spirocerus wongi	12	2	1.12	2.2	1.08	2.33643123	1.83409851555	1.5285389200148	52.3	39.4	121.7	107	0.617142857142857
29974	Artiodactyla	Cervidae		Eucladoceros	boulei	Eucladoceros boulei	NA	bra	L2220	Eucladoceros boulei	12	2	1.03	2.31	1.28	9.28695375	7.29025869375	3.0474503687509	42.3	34.8	121.7	21.2	0.9125
33606	Perissodactyla	Rhinocerotidae		Coelodonta	nihowanensis	Coelodonta nihowanensis	1700000	hyp	L2222	Coelodonta nihowanensis	11	1	1.53	2.81	1.28	1.52484696	1.1970048636	1.2348469378834	42.3	35.5	121.7	103.5	0.8975
30145	Rodentia	Muridae	Murinae	Chiropodomys	gliroides	Chiropodomys gliroides	NA	NA	NA	Chiropodomys gliroides	2	2	0.54	1.48	0.94	1.60764408	1.2620006028	1.26792905164287	16.4	-6.9	107.4	101.8	0.27
30167	Artiodactyla	Bovidae	Bovinae	Duboisia	santeng	Duboisia santeng	NA	hyp	L2220	Duboisia santeng	6	3	5.26	6.2	0.94	2.883114	2.26324449	1.6979734980264	15	-7.5	111.7	101.3	1.32
30177	Artiodactyla	Suidae	Suinae	Sus	macrognathus	Sus macrognathus	NA	bra	R2200	Sus macrognathus	4	1	1.15	1.48	0.33	0.03708621	0.02911267485	0.192577802459162	-6.9	-7.6	111.7	107.4	0.885
34129	Artiodactyla	Bovidae	NA	Antilope	saatensis	Antilope saatensis	NA	NA	L2220	Antilope saatensis	2	1	0	1.48	1.48	0.02402595	0.01886037075	0.155003064485835	-6.9	-7.4	111.3	107.4	0
34130	Artiodactyla	Cervidae	Cervinae	Cervus	palaeojavanicus	Cervus palaeojavanicus	NA	NA	L2220	Cervus palaeojavanicus	2	1	0	1.48	1.48	0.02402595	0.01886037075	0.155003064485835	-6.9	-7.4	111.3	107.4	0
26921	Artiodactyla	Amphimerycidae		Amphimeryx	murinus	Amphimeryx murinus	1300	NA	NA	Amphimeryx murinus	3	2	0.79	35.27	34.48	0.036963	0.029015955	0.192257639640145	47.7	46.7	6.5	3.5	0.270000000000003
85265	Artiodactyla	Cainotheriidae	NA	Paroxacron	valdense	Paroxacron valdense	NA	NA	NA	Paroxacron valdense	3	1	0.79	35.27	34.48	0	0	0	46.7	46.6	6.5	6.5	0.270000000000003
85455	Perissodactyla	Rhinocerotidae		Diaceratherium	asphaltense	Diaceratherium asphaltense	NA	NA	NA	Diaceratherium asphaltense	13	3	1.75	22.35	20.6	0.92456784	0.7257857544	0.961544507550222	50	43.3	9.9	-1.3	0.4375
23913	Chiroptera	Vespertilionidae	Myotinae	Myotis	dasycneme	Myotis dasycneme	NA	NA	NA	Myotis dasycneme	4	4	0.72	0.78	0.06	1.700298	1.33473393	1.30395475381625	50.1	42.6	20.6	2.2	0.2475
25268	Chiroptera	Rhinolophidae		Rhinolophus	hipposideros	Rhinolophus hipposideros	NA	NA	NA	Rhinolophus hipposideros	4	3	0.9	0.96	0.06	1.15176708	0.9041371578	1.07320411851614	48.2	40.6	20.6	8.3	0.48
24756	Rodentia	Muridae	Copemyinae	Democricetodon	lacombai	Democricetodon lacombai	NA	NA	NA	Democricetodon lacombai	18	1	0	15.3	15.3	0.024642	0.01934397	0.156977705423414	41.2	40.4	-1.2	-3.7	0
22339	Eulipotyphla	Talpidae		Desmana	getica	Desmana getica	NA	NA	NA	Desmana getica	2	1	0.14	4.42	4.28	0	0	0	44.2	44.2	25.2	25.2	0.0699999999999994
20271	Primates	Cercopithecidae	Colobinae	Dolichopithecus	ruscinensis	Dolichopithecus ruscinensis	18000	bra	L2202	Dolichopithecus ruscinensis	9	7	0.87	5.15	4.28	3.40971354	2.6766251289	1.84654096623931	50.4	40.3	25.2	-2.2	0
21068	Rodentia	Muridae	Anomalomyinae	Prospalax	priscus	Prospalax priscus	148	NA	NA	Prospalax priscus	17	8	1.7	4.42	2.72	2.44855233	1.92211357905	1.56478507469876	52.4	40.5	30.8	14.1	1.295
22007	Eulipotyphla	Talpidae		Talpa	csarnotana	Talpa csarnotana	NA	NA	NA	Talpa csarnotana	4	2	0.87	5.15	4.28	0.3536127	0.2775859695	0.594653428477462	48.3	44.2	25.2	18.2	0.348
22045	Lagomorpha	Ochotonidae		Ochotonoides	csarnotanus	Ochotonoides csarnotanus	NA	NA	NA	Ochotonoides csarnotanus	4	4	0	4.28	4.28	0.44072217	0.34596690345	0.663869091011172	48.2	43.3	25.2	17.9	0
22319	Lagomorpha	Leporidae		Pliopentalagus	dietrichi	Pliopentalagus dietrichi	NA	NA	NA	Pliopentalagus dietrichi	5	5	0.14	4.42	4.28	3.24313362	2.5458598917	1.80087023963416	50.4	38.1	30.3	8.9	0.0699999999999994
22428	Rodentia	Muridae	Spalacinae	Pliospalax	compositodontus	Pliospalax compositodontus	NA	NA	NA	Pliospalax compositodontus	2	2	0	4.28	4.28	0.00887112	0.0069638292	0.0941866232540481	44.2	43.3	25.2	24.4	0
26037	Lagomorpha	Leporidae		Trischizolagus	dumitrescuae	Trischizolagus dumitrescuae	NA	NA	NA	Trischizolagus dumitrescuae	9	6	3.25	6.25	3	12.18756357	9.56723740245	3.49106911561487	44.2	35.1	107.7	-1	1.446
26533	Rodentia	Theridomyidae		Theridomys	major	Theridomys major	NA	NA	NA	Theridomys major	21	1	1.33	31.73	30.4	0.06086574	0.0477796059	0.246709829556911	42.1	40.8	1.1	-2.7	0.359999999999999
24637	Rodentia	Eomyidae		Rhodanomys	oscensis	Rhodanomys oscensis	NA	NA	NA	Rhodanomys oscensis	4	2	1.75	22.35	20.6	0.84201714	0.6609834549	0.917614919233553	48.4	41.7	10	-0.2	1.05
26417	Rodentia	Gliridae		Gliravus	meridionalis	Gliravus meridionalis	NA	NA	NA	Gliravus meridionalis	3	1	0	37.02	37.02	0	0	0	42.2	42.2	1	1	0
26437	Rodentia	Gliridae		Gliravus	hispanicus	Gliravus hispanicus	NA	NA	NA	Gliravus hispanicus	2	1	0	37.02	37.02	0	0	0	42.2	42.2	1	1	0
20194	Carnivora	Hyaenidae		Ictitherium	intuberculatum	Ictitherium intuberculatum	24603	NA	NA	Ictitherium intuberculatum	6	1	3.17	10.52	7.35	0.00098568	0.0007737588	0.0313955410846827	40.6	40.2	32.7	32.5	2.015
20559	Carnivora	Hyaenidae		Belbus	beaumonti	Belbus beaumonti	45000	NA	NA	Belbus beaumonti	2	2	0.02	7.35	7.33	0.18629352	0.1462404132	0.431617330513964	40.2	37.5	32.5	26.9	0.00999999999999979
20739	Rodentia	Muridae	Murinae	Occitanomys	provocator	Occitanomys provocator	NA	NA	NA	Occitanomys provocator	1	1	0	7.35	7.35	0	0	0	40.2	40.2	32.5	32.5	0
20979	Artiodactyla	Bovidae		Nisidorcas	planicornis	Nisidorcas planicornis	24000	bra	L2220	Nisidorcas planicornis	13	4	4.08	10.53	6.45	15.05552274	11.8185853509	3.88014468029222	41.7	20.3	78.9	21.8	2.04
21002	Artiodactyla	Bovidae		Pachytragus	laticeps	Pachytragus laticeps	115000	hyp	L2220	Pachytragus laticeps	8	2	1.73	8.18	6.45	0.37049247	0.29083658895	0.608680926265971	40.6	37.5	33.2	23.5	0.882
21364	Artiodactyla	Camelidae		Paracamelus	aguirrei	Paracamelus aguirrei	1409773	bra	L2220	Paracamelus aguirrei	2	2	1.13	7.35	6.22	0.32428872	0.2545666452	0.569463537024101	40.2	39.4	32.5	-0.4	0.565
23089	Rodentia	Muridae	Murinae	Occitanomys	neutrum	Occitanomys neutrum	NA	NA	NA	Occitanomys neutrum	3	2	1.3	7.35	6.05	0.1219779	0.0957526515	0.34925334644066	41.3	40.2	32.5	23.5	0.975
34043	Artiodactyla	Bovidae	NA	Protoryx	capricornis	Protoryx capricornis	50000	mes	L2220	Protoryx capricornis	15	3	3.19	10.52	7.33	0.665334	0.52228719	0.815680084346798	46.5	37.5	32.9	26.9	0.515
23136	Eulipotyphla	Erinaceidae	Erinaceinae	Amphechinus	arvernensis	Amphechinus arvernensis	NA	NA	NA	Amphechinus arvernensis	10	3	5.68	28.03	22.35	0.6505488	0.510680808	0.806566054331572	48.4	44	9.9	-2.1	2.07166666666667
23145	Rodentia	Gliridae		Glirudinus	glirulus	Glirudinus glirulus	13	NA	NA	Glirudinus glirulus	22	4	9.8	30.4	20.6	1.47852	1.1606382	1.21594407766147	50.8	40.8	9.9	-2.1	3.59222222222222
23163	Carnivora	Felidae		Proailurus	lemanensis	Proailurus lemanensis	14000	NA	NA	Proailurus lemanensis	4	1	2.53	23.13	20.6	0.147852	0.11606382	0.384515279280291	46.8	44.3	3.5	-1.3	0
23170	Artiodactyla	Cainotheriidae		Cainotherium	geoffroyi	Cainotherium geoffroyi	NA	bra	S2300	Cainotherium geoffroyi	3	1	2.53	23.13	20.6	0.00147852	0.0011606382	0.0384515279280291	46.5	46.1	3.5	3.2	1.518
23385	Rodentia	Dipodidae	Sicistinae	Plesiosminthus	schaubi	Plesiosminthus schaubi	40	NA	NA	Plesiosminthus schaubi	7	3	1.85	24.98	23.13	0.80431488	0.6313871808	0.896836038526552	48.3	41.5	9.9	0.3	0.925000000000001
23391	Rodentia	Eomyidae		Eomyodon	mayoi	Eomyodon mayoi	NA	NA	NA	Eomyodon mayoi	6	2	0.78	23.13	22.35	0.17335647	0.13608482895	0.416360985203945	48.4	46.3	9.9	3.2	0.638181818181817
23401	Rodentia	Rhizospalacidae		Rhizospalax	poirrieri	Rhizospalax poirrieri	180	NA	NA	Rhizospalax poirrieri	7	3	0.43	23.56	23.13	0.4768227	0.3743058195	0.690523497065813	48.4	43.9	9.9	1.3	0.122857142857143
23402	Lagomorpha	Ochotonidae		Piezodus	branssatensis	Piezodus branssatensis	NA	NA	NA	Piezodus branssatensis	7	2	0	23.13	23.13	0.18986661	0.14904528885	0.43573685866587	48.4	46.1	9.9	3.2	0
23762	Rodentia	Gliridae		Glirudinus	eggingensis	Glirudinus eggingensis	NA	NA	NA	Glirudinus eggingensis	4	2	0	23.13	23.13	0.17335647	0.13608482895	0.416360985203945	48.4	46.3	9.9	3.2	0
26484	Rodentia	Theridomyidae		Archaeomys	arvernensis	Archaeomys arvernensis	500	NA	NA	Archaeomys arvernensis	3	2	0.43	23.56	23.13	0.11729592	0.0920772972	0.342484919376022	47.5	45.8	8.8	3.2	0.292000000000002
26494	Rodentia	Theridomyidae		Issiodoromys	bransatensis	Issiodoromys bransatensis	NA	NA	NA	Issiodoromys bransatensis	1	1	0	23.13	23.13	0	0	0	46.3	46.3	3.2	3.2	0
27053	Didelphimorphia	Didelphidae		Peratherium	antiquum	Peratherium antiquum	NA	NA	NA	Peratherium antiquum	6	2	1.08	24.21	23.13	0.591408	0.46425528	0.769030558560582	48.4	44.4	9.9	-2.1	0.699999999999999
27055	Eulipotyphla	Talpidae		Geotrypus	antiquus	Geotrypus antiquus	NA	NA	NA	Geotrypus antiquus	7	1	4.9	28.03	23.13	0.27426546	0.2152983861	0.523703599376594	48.4	44.2	3.2	-2.1	1.036
27061	Rodentia	Muridae	Melissiodontinae	Melissiodon	quercyi	Melissiodon quercyi	100	NA	NA	Melissiodon quercyi	9	3	1.08	24.21	23.13	0.5100894	0.400420179	0.714205432631256	48.4	43.9	9.9	0.7	0.646666666666668
27081	Chiroptera	Rhinolophidae		Rhinolophus	cluzeli	Rhinolophus cluzeli	NA	NA	NA	Rhinolophus cluzeli	2	2	6.33	23.13	16.8	0.48594024	0.3814630884	0.697094139983977	49.2	46.3	16.8	3.2	3.165
27082	Chiroptera	Hipposideridae		Brachipposideros	bransatensis	Brachipposideros bransatensis	NA	NA	NA	Brachipposideros bransatensis	1	1	0	23.13	23.13	0	0	0	46.3	46.3	3.2	3.2	0
27083	Rodentia	Aplodontiidae	Allomyinae	Parallomys	ernii	Parallomys ernii	NA	NA	NA	Parallomys ernii	1	1	0	23.13	23.13	0	0	0	46.3	46.3	3.2	3.2	0
27084	Rodentia	Sciuridae	Sciurinae	Sciurus	solitarius	Sciurus solitarius	NA	NA	NA	Sciurus solitarius	2	2	0	23.13	23.13	0.06641019	0.05213199915	0.257701746210615	47.4	46.3	8.1	3.2	0
27087	Lagomorpha	Ochotonidae	Amphilaginae	Amphilagus	antiquus	Amphilagus antiquus	NA	NA	NA	Amphilagus antiquus	2	2	0	23.13	23.13	0.06641019	0.05213199915	0.257701746210615	47.4	46.3	8.1	3.2	0
27089	Carnivora	Ursidae	Hemicyoninae	Cephalogale	geoffroyi	Cephalogale geoffroyi	NA	NA	NA	Cephalogale geoffroyi	1	1	0	23.13	23.13	0	0	0	46.3	46.3	3.2	3.2	0
27090	Carnivora	Mustelidae		Bathygale	julieni	Bathygale julieni	NA	NA	NA	Bathygale julieni	1	1	0	23.13	23.13	0	0	0	46.3	46.3	3.2	3.2	0
27091	Carnivora	Procyonidae		Plesictis	bransatensis	Plesictis bransatensis	NA	NA	NA	Plesictis bransatensis	1	1	0	23.13	23.13	0	0	0	46.3	46.3	3.2	3.2	0
27093	Carnivora	Ailuridae		Amphictis	borbonica	Amphictis borbonica	NA	NA	NA	Amphictis borbonica	1	1	0	23.13	23.13	0	0	0	46.3	46.3	3.2	3.2	0
27094	Carnivora	Stenoplesictidae		Stenogale	gaillardi	Stenogale gaillardi	NA	NA	NA	Stenogale gaillardi	1	1	0	23.13	23.13	0	0	0	46.3	46.3	3.2	3.2	0
27096	Perissodactyla	Rhinocerotidae		Protaceratherium	aginense	Protaceratherium aginense	NA	bra	L2212	Protaceratherium aginense	1	1	0	23.13	23.13	0	0	0	46.3	46.3	3.2	3.2	0
26283	Didelphimorphia	Didelphidae		Peratherium	cuvieri	Peratherium cuvieri	NA	NA	NA	Peratherium cuvieri	4	3	2.29	36.77	34.48	1.21571307	0.95433475995	1.10259379192883	47.7	40.8	6.7	-7.6	0.587500000000006
26287	Artiodactyla	Anoplotheriidae		Diplobune	secundaria	Diplobune secundaria	NA	bra	NA	Diplobune secundaria	5	4	0.66	34.5	33.84	1.44340515	1.13307304275	1.2014179747282	47.9	40.8	8.9	-7.6	0.659999999999997
26335	Perissodactyla	Palaeotheriidae		Palaeotherium	crassum	Palaeotherium crassum	207070	mes	NA	Palaeotherium crassum	6	3	4.91	38.75	33.84	1.03225338	0.8103189033	1.0159987106291	46.7	40.8	6.6	-7.6	2.35599999999999
26914	Artiodactyla	Anoplotheriidae		Anoplotherium	commune	Anoplotherium commune	256658	bra	NA	Anoplotherium commune	3	2	0.66	34.5	33.84	0.94366539	0.74077733115	0.971424412911267	47.7	40.8	3.5	-7.6	0.659999999999997
31387	Artiodactyla	Bovidae	Bovinae	Leptobos	vallisarni	Leptobos vallisarni	NA	hyp	L2220	Leptobos vallisarni	6	1	1.76	2.72	0.96	0.03548448	0.0278553168	0.188373246508096	44.6	43	12	10.2	0.253333333333333
33818	Perissodactyla	Rhinocerotidae		Aceratherium	simorrense	Aceratherium simorrense	NA	bra	L2212	Aceratherium simorrense	2	2	0	12.02	12.02	0.14452533	0.11345238405	0.38016487212787	43.6	41.9	5.3	-1.6	0
24315	Rodentia	Gliridae		Miodyromys	grycivensis	Miodyromys grycivensis	NA	NA	NA	Miodyromys grycivensis	2	2	0.7	12.02	11.32	0.19479501	0.15291408285	0.441355876815977	49.6	46.5	27.1	22	0.35
22233	Rodentia	Muridae	Murinae	Stephanomys	minor	Stephanomys minor	NA	NA	NA	Stephanomys minor	4	1	1.4	4.42	3.02	0.01182816	0.0092851056	0.108757344579573	40.5	38.1	-0.8	-1.2	0.812
22234	Rodentia	Muridae	Arvicolinae	Kislangia	ischus	Kislangia ischus	NA	NA	NA	Kislangia ischus	2	1	0	3.02	3.02	0.01675656	0.0131538996	0.129447132065566	42.1	40.4	-1.2	-2	0
20711	Rodentia	Castoridae	Agnotocastorinae	Anchitheriomys	wiedemanni	Anchitheriomys wiedemanni	NA	NA	NA	Anchitheriomys wiedemanni	5	3	1.78	15.3	13.52	0.15080904	0.1183850964	0.388341396196697	48.4	47.2	11	0.8	0.890000000000001
28828	Primates	Cercopithecidae	Papionini	Gorgopithecus	major	Gorgopithecus major	NA	bra	NA	Gorgopithecus major	2	1	0.1	1.29	1.19	0.0418914	0.032884749	0.204673886951902	-26	-28	27.7	26	0.05
30393	Tubulidentata	Orycteropodidae		Orycteropus	afer	Orycteropus afer	61000	hys	NA	Orycteropus afer	10	3	3.96	3.96	0	5.92985088	4.6549329408	2.43512851406245	11.5	-26.1	40.5	27.7	2.30875
31819	Carnivora	Felidae	Machairodontinae	Megantereon	whitei	Megantereon whitei	76000	NA	NA	Megantereon whitei	9	6	0.95	2.01	1.06	43.49953692	34.1471364822	6.59541787303883	42.5	-33.1	44.3	-2.4	0.375
32824	Primates	Hominidae	Hominini	Paranthropus	robustus	Paranthropus robustus	NA	bra	R2200	Paranthropus robustus	7	1	0.79	1.75	0.96	0.0443556	0.034819146	0.210607692167214	-26	-28	27.8	26	0.21
86164	Artiodactyla	Bovidae	Reduncini	Redunca	fulvorufula	Redunca fulvorufula	NA	NA	NA	Redunca fulvorufula	2	2	1.19	1.19	0	3.16230786	2.4824116701	1.77828790132532	5.3	-26	35.9	27.7	0.595
86301	Carnivora	Canidae		Lupulella	mesomelas	Lupulella mesomelas	NA	NA	NA	Lupulella mesomelas	1	1	0	1.19	1.19	0	0	0	-26	-26	27.7	27.7	0
86302	Carnivora	Canidae		Lycaon	sekowei	Lycaon sekowei	NA	NA	NA	Lycaon sekowei	1	1	0	1.19	1.19	0	0	0	-26	-26	27.7	27.7	0
86303	Carnivora	Hyaenidae		Proteles	cristatus	Proteles cristatus	NA	NA	NA	Proteles cristatus	1	1	0	1.19	1.19	0	0	0	-26	-26	27.7	27.7	0
20132	Carnivora	Mustelidae		Parataxidea	maraghana	Parataxidea maraghana	4617	NA	NA	Parataxidea maraghana	6	2	2.05	8.25	6.2	0.25590717	0.20088712845	0.505872681610699	40.6	37.5	33.6	26.9	1.59
20236	Perissodactyla	Rhinocerotidae		Chilotherium	kowalevskii	Chilotherium kowalevskii	NA	hyp	L2212	Chilotherium kowalevskii	8	4	2.95	9.4	6.45	0.78879042	0.6192004797	0.88813873916185	47.5	37.8	33.6	27	1.09166666666667
20281	Perissodactyla	Equidae	Equinae	Hipparion	prostylum	Hipparion prostylum	141478	hyp	L2320	Hipparion prostylum	8	3	1.8	8.25	6.45	2.15420364	1.6910498574	1.46772055923462	43.7	37.5	33.6	5.4	1.2875
20490	Rodentia	Muridae	Cricetodontinae	Byzantinia	hellenicus	Byzantinia hellenicus	NA	NA	NA	Byzantinia hellenicus	5	2	1.8	8.25	6.45	0.35533764	0.2789400474	0.596102038245131	40.6	37.8	37.3	27	0.7875
20907	Artiodactyla	Giraffidae		Samotherium	boissieri	Samotherium boissieri	794575	bra	L2220	Samotherium boissieri	15	5	2.2	8.25	6.05	3.39554439	2.66550234615	1.84270029847504	47	34.3	44.7	23	1.9125
20993	Artiodactyla	Bovidae		Plesiaddax	inundatus	Plesiaddax inundatus	170000	hyp	L2220	Plesiaddax inundatus	2	1	0	8.25	8.25	0.11729592	0.0920772972	0.342484919376022	40.6	37.2	33.6	30.8	0
20995	Artiodactyla	Bovidae		Criotherium	argalioides	Criotherium argalioides	200000	hyp	L2220	Criotherium argalioides	9	3	0.92	8.25	7.33	0.7429563	0.5832206955	0.861949128429283	46.5	37.5	33.6	26.9	0.372
24259	Rodentia	Muridae	Gerbillinae	Pseudomeriones	latidens	Pseudomeriones latidens	NA	NA	NA	Pseudomeriones latidens	4	2	1.15	8.5	7.35	2.77887834	2.1814194969	1.66699680263641	40.6	34.3	69.4	33.6	0.45
28621	Artiodactyla	Giraffidae		Palaeotragus	quadricornis	Palaeotragus quadricornis	NA	bra	L2220	Palaeotragus quadricornis	4	2	1.8	8.25	6.45	0.25590717	0.20088712845	0.505872681610699	40.6	37.5	33.6	26.9	1.34
32330	Rodentia	Muridae	Cricetinae	Allocricetus	aylasevimae	Allocricetus aylasevimae	NA	NA	NA	Allocricetus aylasevimae	1	1	0	8.25	8.25	0	0	0	40.6	40.6	33.6	33.6	0
32331	Rodentia	Muridae	Murinae	Hansdebruijnia	erksinae	Hansdebruijnia erksinae	NA	NA	NA	Hansdebruijnia erksinae	1	1	0	8.25	8.25	0	0	0	40.6	40.6	33.6	33.6	0
32333	Primates	Hominidae	Graecopithecini	Ouranopithecus	turkae	Ouranopithecus turkae	NA	bra	R2200	Ouranopithecus turkae	1	1	0	8.25	8.25	0	0	0	40.6	40.6	33.6	33.6	0
