"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"
27695	Carnivora	Ursidae	Hemicyoninae	Phoberocyon	aurelianensis	Phoberocyon aurelianensis	230183	NA	NA	Phoberocyon aurelianensis	6	1	0	18.35	18.35	0.1441557	0.1131622245	0.379678416558013	48.1	45.5	4.5	0	0
24834	Artiodactyla	Suidae	Listriodontinae	Bunolistriodon	akatikubas	Bunolistriodon akatikubas	152118	bra	R2200	Bunolistriodon akatikubas	4	1	1.59	15.34	13.75	0.00295704	0.0023212764	0.0543786722897866	0.1	-0.2	35.4	34.6	0.967500000000001
82917	Rodentia	Sciuravidae	Sciuravinae	Sciuravus	eucristadens	Sciuravus eucristadens	NA	bra	NA	Sciuravus eucristadens	1	1	0	50.59	50.59	0	0	0	40.7	40.7	-111.9	-111.9	0
82645	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	gidleyi	Dipodomys gidleyi	NA	hys	NA	Dipodomys gidleyi	2	1	0	2.21	2.21	0.03523806	0.0276618771	0.187718033230694	33.4	32.1	-109.9	-112.1	0
80578	Cimolesta	Titanoideidae		Titanoides	primaevus	Titanoides primaevus	NA	bra	L2120	Titanoides primaevus	5	1	1.98	59.12	57.14	0.54237042	0.4257607797	0.736458023243688	46.8	39.7	-100.8	-107	1.30714285714286
25890	Eulipotyphla	Amphilemuridae		Macrocranion	germonpreae	Macrocranion germonpreae	NA	NA	NA	Macrocranion germonpreae	1	1	0	55.88	55.88	0	0	0	50.9	50.9	5.3	5.3	0
32249	Rodentia	Sciuridae	Sciurinae	Sciurus	lii	Sciurus lii	NA	NA	NA	Sciurus lii	1	1	0	16.1	16.1	0	0	0	32	32	116.5	116.5	0
82984	Lagomorpha	Leporidae	Palaeolaginae	Tachylagus	gawneae	Tachylagus gawneae	NA	mes	NA	Tachylagus gawneae	1	1	0	38.61	38.61	0	0	0	54.5	54.5	-105.7	-105.7	0
82476	Rodentia	Mylagaulidae	Mylagaulinae	Mylagaulus	sesquipedalis	Mylagaulus sesquipedalis	NA	hyp	NA	Mylagaulus sesquipedalis	1	1	0	13.68	13.68	0	0	0	42.8	42.8	-97.6	-97.6	0
34538	Artiodactyla	Tragulidae	NA	Siamotragulus	haripounchai	Siamotragulus haripounchai	NA	bra	S2200	Siamotragulus haripounchai	1	1	0	16.8	16.8	0	0	0	17.7	17.7	98.9	98.9	0
28224	Rodentia	Muridae	Murinae	Saidomys	afarensis	Saidomys afarensis	NA	NA	NA	Saidomys afarensis	1	1	0	3.43	3.43	0	0	0	11.1	11.1	40.7	40.7	0
83722	Eulipotyphla	Talpidae	Talpinae	Scalopus	ruficervus	Scalopus ruficervus	NA	bra	NA	Scalopus ruficervus	1	1	0	6.39	6.39	0	0	0	35	35	-101.2	-101.2	0
85804	Proboscidea	Mammutidae		Losodokodon	losodokius	Losodokodon losodokius	NA	NA	NA	Losodokodon losodokius	1	1	0	22.4	22.4	0	0	0	2.3	2.3	35.9	35.9	0
24531	Perissodactyla	Tapiridae		Protapirus	cetinensis	Protapirus cetinensis	NA	bra	L3212	Protapirus cetinensis	2	1	0	20.6	20.6	0.01034964	0.0081244674	0.10173318042802	41.3	40.1	-2	-2.7	0
32516	Rodentia	Muridae	Myocricetodontinae	Paradakkamys	chinjiensis	Paradakkamys chinjiensis	NA	NA	NA	Paradakkamys chinjiensis	1	1	0	10.55	10.55	0	0	0	32.7	32.7	73.4	73.4	0
80605	Cimolesta	Coryphodontidae		Coryphodon	lobatus	Coryphodon lobatus	NA	bra	L3102	Coryphodon lobatus	1	1	0	54.02	54.02	0	0	0	41.1	41.1	-104.8	-104.8	0
32711	Rodentia	Muridae	Eumyarioninae	Eumyarion	orhani	Eumyarion orhani	NA	NA	NA	Eumyarion orhani	1	1	0	18.35	18.35	0	0	0	38.5	38.5	27.3	27.3	0
28674	Rodentia	Eomyidae		Keramidomys	tuioliensis	Keramidomys tuioliensis	NA	NA	NA	Keramidomys tuioliensis	1	1	0	7.35	7.35	0	0	0	39.9	39.9	37.3	37.3	0
84875	Pilosa	incertae sedis	NA	Hiskatherium	saintandrei	Hiskatherium saintandrei	NA	NA	NA	Hiskatherium saintandrei	1	1	0	12.75	12.75	0	0	0	-22	-22	-65.4	-65.4	0
23511	Rodentia	Sciuridae		Atlantoxerus	giganteus	Atlantoxerus giganteus	NA	NA	NA	Atlantoxerus giganteus	2	1	4.44	18.29	13.85	0	0	0	46.7	46.6	88.5	88.5	2.22
80874	Condylarthra	Phenacodontidae	Phenacodontinae	Copecion	davisi	Copecion davisi	NA	bra	R2200	Copecion davisi	2	1	0.45	55.88	55.43	0.09758232	0.0766021212	0.31238168960424	44.7	41.1	-104.8	-107	0.225000000000001
25203	Rodentia	Muridae	Arvicolinae	Mimomys	tornensis	Mimomys tornensis	NA	NA	NA	Mimomys tornensis	3	3	1.76	2.72	0.96	1.56168675	1.22592409875	1.24967465766094	50.8	43.3	19.3	2.4	0.88
84843	Rodentia	Dasyproctidae	NA	Neoreomys	huilensis	Neoreomys huilensis	NA	NA	NA	Neoreomys huilensis	1	1	0	12.5	12.5	0	0	0	3.3	3.3	-75.1	-75.1	0
83721	Eulipotyphla	Talpidae	Talpinae	Scalopus	mcgrewi	Scalopus mcgrewi	NA	bra	NA	Scalopus mcgrewi	2	1	1.64	5.41	3.77	0.16497819	0.12950787915	0.40617507309041	42.8	32.5	-96.4	-97.7	0.82
34289	Rodentia	Sciuridae	NA	Palaeosciurus	ultimus	Palaeosciurus ultimus	110	NA	NA	Palaeosciurus ultimus	1	1	0	12.02	12.02	0	0	0	45.6	45.6	5.2	5.2	0
85386	Artiodactyla	Climacoceratidae		Prolibytherium	fusus	Prolibytherium fusus	NA	NA	NA	Prolibytherium fusus	1	1	0	19.24	19.24	0	0	0	30.1	30.1	70.1	70.1	0
22803	Rodentia	Dipodidae		Brachyscirtetes	robustus	Brachyscirtetes robustus	NA	NA	NA	Brachyscirtetes robustus	2	2	1.85	6.2	4.35	4.66066467	3.65862176595	2.15885726021893	50.2	42.1	114.5	67.8	0.925000000000001
24407	Eulipotyphla	Erinaceidae	Erinaceinae	Amphechinus	intermedius	Amphechinus intermedius	NA	NA	NA	Amphechinus intermedius	5	3	1.5	13.52	12.02	1.37403792	1.0786197672	1.17219363588103	48.7	40.5	10.1	-3.5	1
20105	Carnivora	Ailuridae		Protursus	simpsoni	Protursus simpsoni	NA	NA	NA	Protursus simpsoni	1	1	0	9.75	9.75	0	0	0	41.5	41.5	2.1	2.1	0
31952	Perissodactyla	Rhinocerotidae	Rhinocerotinae	Rhinoceros	sivalensis	Rhinoceros sivalensis	1297137	bra	L2212	Rhinoceros sivalensis	2	2	0.54	1.48	0.94	0.0394272	0.030950352	0.198562836401981	21.8	19.8	104.8	103.2	0.27
80552	Cimolesta	Esthonychidae	Trogosinae	Megalesthonyx	hopsoni	Megalesthonyx hopsoni	NA	bra	S2100	Megalesthonyx hopsoni	2	1	0.58	52.59	52.01	0.0086247	0.0067703895	0.0928692629452824	43.5	43	-106.8	-108.2	0.289999999999999
83954	Primates	Omomyidae	Anaptomorphinae	Anemorhysis	pearcei	Anemorhysis pearcei	NA	bra	NA	Anemorhysis pearcei	2	1	0.08	54.92	54.84	0.50898051	0.39954970035	0.713428700011431	46.8	41.7	-100.8	-108.9	0.0399999999999991
35154	Artiodactyla	Cervidae	Cervinae	Cervus	aristotelis	Cervus aristotelis	NA	NA	L2220	Cervus aristotelis	1	1	0	0.96	0.96	0	0	0	15.8	15.8	78.1	78.1	0
26940	Carnivora	Amphicyonidae		Cynodictis	compressidens	Cynodictis compressidens	NA	NA	NA	Cynodictis compressidens	1	1	0	34.5	34.5	0	0	0	47.7	47.7	3.5	3.5	0
26421	Carnivora	Miacidae		Miacis	exilis	Miacis exilis	NA	NA	NA	Miacis exilis	1	1	0	37.02	37.02	0	0	0	42.2	42.2	1	1	0
26957	Artiodactyla	Entelodontidae		Entelodon	antiquus	Entelodon antiquus	NA	NA	NA	Entelodon antiquus	1	1	0	33.2	33.2	0	0	0	45.2	45.2	2	2	0
26760	Perissodactyla	Lophiodontidae		Lophiodon	cuvieri	Lophiodon cuvieri	NA	NA	NA	Lophiodon cuvieri	2	2	1.86	44.09	42.23	0.2020644	0.158620554	0.449515739435228	51.3	47.3	11.9	7.8	0.93
29568	Eulipotyphla	Talpidae	Talpinae	Leptoscaptor	robustior	Leptoscaptor robustior	NA	NA	NA	Leptoscaptor robustior	3	1	0.64	12.02	11.38	0	0	0	49	49	11.2	11.2	0.426666666666666
27124	Rodentia	Theridomyidae		Theridomys	lembronicus	Theridomys lembronicus	NA	NA	NA	Theridomys lembronicus	3	1	4.12	28.03	23.91	0.24814494	0.1947937779	0.498141485925435	47.8	44	3.2	-2.1	2.06
81463	Artiodactyla	Antilocapridae	Antilocaprinae	Texoceros	altidens	Texoceros altidens	NA	hyp	L2220	Texoceros altidens	3	1	2.44	8.33	5.89	1.5499818	1.216735713	1.24498265048152	42.2	34.8	-102.3	-119.3	0.945
83130	Rodentia	Muridae	Copemyinae	Copemys	esmeraldensis	Copemys esmeraldensis	NA	bra	NA	Copemys esmeraldensis	2	1	0	7.23	7.23	0.19479501	0.15291408285	0.441355876815977	43.7	38.6	-118.4	-121.5	0
27099	Perissodactyla	Palaeotheriidae		Palaeotherium	muehlbergi	Palaeotherium muehlbergi	NA	bra	NA	Palaeotherium muehlbergi	2	2	0.71	35.21	34.5	0.13898088	0.1090999908	0.372801394847176	47.9	45.5	8.9	4.2	0.355000000000004
85395	Rodentia	Gliridae		Vasseuromys	cristinae	Vasseuromys cristinae	NA	bra	NA	Vasseuromys cristinae	1	1	0	15.57	15.57	0	0	0	42	42	-1.3	-1.3	0
85405	Primates	Omomyidae	Microchoerinae	Necrolemur	anadoni	Necrolemur anadoni	NA	NA	NA	Necrolemur anadoni	2	1	1.65	42.23	40.58	0	0	0	42.2	42.2	2	2	0.825000000000003
34169	Rodentia	Muridae	Rhizomyinae	Prokanisamys	major	Prokanisamys major	NA	NA	NA	Prokanisamys major	6	1	6.24	19.24	13	0.11852802	0.0930444957	0.344278985707812	30.1	26.4	70.1	67.5	3.36857142857143
21204	Carnivora	Mustelidae		Enhydrictis	ardea	Enhydrictis ardea	NA	NA	NA	Enhydrictis ardea	5	5	0.82	3.02	2.2	3.52245069	2.76512379165	1.87681930137134	51.4	40.1	23.3	-2	0.3625
29822	Primates	Hylobatidae	Hylobatinae	Hylobates	sericus	Hylobates sericus	NA	bra	R2200	Hylobates sericus	2	1	0.04	0.14	0.1	0.00098568	0.0007737588	0.0313955410846827	30.7	30.6	109.2	108.4	0.02
27069	Artiodactyla	Palaeochoeridae	Palaeochoerinae	Palaeochoerus	gergovianus	Palaeochoerus gergovianus	31000	bra	R2200	Palaeochoerus gergovianus	5	3	7.43	28.03	20.6	0.34350948	0.2696549418	0.586096817940517	48.4	44.3	10	3.2	3.37
81984	Proboscidea	Gomphotheriidae		Stegomastodon	elegans	Stegomastodon elegans	NA	hyp	L2220	Stegomastodon elegans	1	1	0	2.21	2.21	0	0	0	39.1	39.1	-95.7	-95.7	0
26984	Carnivora	Amphicynodontidae		Amphicynodon	leptorhynchus	Amphicynodon leptorhynchus	NA	NA	NA	Amphicynodon leptorhynchus	2	2	1.47	33.2	31.73	0.34646652	0.2719762182	0.588614067110191	47.9	44.2	8.9	1.3	0.735000000000003
32252	Lagomorpha	Ochotonidae		Ochotona	lingtaica	Ochotona lingtaica	NA	NA	NA	Ochotona lingtaica	3	1	0.82	3.02	2.2	0.00012321	9.671985e-05	0.0111	40.2	40.1	114.7	114.6	0.546666666666666
81712	Perissodactyla	Isectolophidae		Isectolophus	radinskyi	Isectolophus radinskyi	NA	bra	L2212	Isectolophus radinskyi	2	1	0.65	48.95	48.3	0.00431235	0.00338519475	0.0656684855924057	42.4	41.7	-108.9	-109.4	0.325000000000003
81359	Artiodactyla	Leptomerycidae		Pseudoparablastomeryx	francescita	Pseudoparablastomeryx francescita	NA	bra	L2220	Pseudoparablastomeryx francescita	1	1	0	13.68	13.68	0	0	0	42.8	42.8	-97.6	-97.6	0
23586	Perissodactyla	Equidae	Equinae	Hipparion	sarmaticum	Hipparion sarmaticum	188075	hyp	L2320	Hipparion sarmaticum	3	1	1.15	10.55	9.4	0.024642	0.01934397	0.156977705423414	46.6	44.6	29.2	28.2	0.460000000000001
35289	Artiodactyla	Giraffidae	NA	Libytherium	olduvaiensis	Libytherium olduvaiensis	NA	mes	L2220	Libytherium olduvaiensis	3	2	0.51	0.96	0.45	0.1527804	0.119932614	0.39087133432883	-14.4	-26.8	29.1	28.1	0.3825
24233	Rodentia	Muridae	Microtoscoptinae	Microtoscoptes	praetermissus	Microtoscoptes praetermissus	NA	NA	NA	Microtoscoptes praetermissus	1	1	0	6.2	6.2	0	0	0	41.9	41.9	114.1	114.1	0
25924	Rodentia	Muridae	Murinae	Allorattus	engesseri	Allorattus engesseri	NA	NA	NA	Allorattus engesseri	3	1	1.9	6.25	4.35	0.5864796	0.460386486	0.765819560993319	42.1	35.1	114.5	107.7	0.633333333333334
31705	Lagomorpha	Leporidae	Leporinae	Alilepus	annectens	Alilepus annectens	NA	NA	NA	Alilepus annectens	3	1	5.59	6.2	0.61	0.17508141	0.13743890685	0.418427305514351	41.9	37	115.9	113	2.5925
30166	Artiodactyla	Cervidae	Cervinae	Axis	lydekkeri	Axis lydekkeri	NA	NA	L2220	Axis lydekkeri	3	1	0.63	0.96	0.33	0.00554445	0.00435239325	0.074461063650743	-7.3	-7.6	111.4	109.9	0.315
80668	Condylarthra	Arctocyonidae		Mentoclaenodon	acrogenius	Mentoclaenodon acrogenius	NA		R2300	Mentoclaenodon acrogenius	1	1	0	59.12	59.12	0	0	0	43	43	-108.6	-108.6	0
29076	Artiodactyla	Suidae	Listriodontinae	Lopholistriodon	akatidogus	Lopholistriodon akatidogus	NA	bra	L2202	Lopholistriodon akatidogus	5	1	2.62	15.34	12.72	0.0258741	0.0203111685	0.160854281882703	0.8	-0.2	36.7	34.6	2.13
83402	Multituberculata	Neoplagiaulacidae	NA	Parectypodus	lunatus	Parectypodus lunatus	NA	bra	NA	Parectypodus lunatus	4	1	2.18	55.43	53.25	0.098568	0.07737588	0.313955410846827	44.7	41.5	-105	-107.5	1.186
82200	Artiodactyla	Camelidae	Stenomylinae	Blickomylus	moroni	Blickomylus moroni	111000	hyp	L2220	Blickomylus moroni	1	1	0	16.66	16.66	0	0	0	40.2	40.2	-106.9	-106.9	0
34558	Diprotodontia	Palorchestidae	NA	Palorchestes	parvus	Palorchestes parvus	NA	NA	NA	Palorchestes parvus	1	1	0	1.27	1.27	0	0	0	-38.4	-38.4	141.6	141.6	0
83366	Multituberculata	Neoplagiaulacidae	NA	Ectypodus	elaphus	Ectypodus elaphus	NA	bra	NA	Ectypodus elaphus	2	1	0	59.12	59.12	0	0	0	54.5	54.5	-115	-115	0
34020	Lagomorpha	Ochotonidae	NA	Ochotona	tedfordi	Ochotona tedfordi	NA	NA	NA	Ochotona tedfordi	1	1	0	6.25	6.25	0	0	0	37	37	113	113	0
31578	Perissodactyla	Equidae	Equinae	Hipparion	pater	Hipparion pater	NA	hyp	L2320	Hipparion pater	2	1	0.46	4.35	3.89	0.0837828	0.065769498	0.289452586790998	35.6	35.1	107.7	94.1	0.23
81269	Artiodactyla	Camelidae	Protolabinae	Michenia	yavapaiensis	Michenia yavapaiensis	NA	mes	L2220	Michenia yavapaiensis	1	1	0	8.33	8.33	0	0	0	34.8	34.8	-106.7	-106.7	0
83133	Rodentia	Muridae	Copemyinae	Copemys	niobrariensis	Copemys niobrariensis	NA	bra	NA	Copemys niobrariensis	3	2	0	13.68	13.68	0.93048192	0.7304283072	0.964614907618579	54.5	42.7	-99.3	-105.7	0
30169	Artiodactyla	Bovidae	Bovinae	Bibos	palaesondaicus	Bibos palaesondaicus	NA	hyp	L2220	Bibos palaesondaicus	3	1	1.15	1.48	0.33	0.00098568	0.0007737588	0.0313955410846827	-7.3	-7.5	111.7	111.3	0.5925
26975	Eulipotyphla	Nyctitheriidae		Darbonetus	aubrelongensis	Darbonetus aubrelongensis	NA	NA	NA	Darbonetus aubrelongensis	2	1	2.8	33.2	30.4	0.00061605	0.00048359925	0.0248203545502477	44.3	44.2	1.7	1.2	1.4
82021	Carnivora	Canidae	Borophaginae	Otarocyon	macdonaldi	Otarocyon macdonaldi	702			Otarocyon macdonaldi	2	1	0	33	33	0.1034964	0.081244674	0.321708563765406	46.6	45.6	-103.6	-112	0
80192	Carnivora	Canidae	Hesperocyoninae	Philotrox	condoni	Philotrox condoni	8761			Philotrox condoni	4	1	0	28.88	28.88	0.56109834	0.4404621969	0.749064977154853	44.9	42.7	-102.3	-123	0
33117	Proboscidea	Barytheriidae		Barytherium	grave	Barytherium grave	3500000	NA	NA	Barytherium grave	1	1	0	36.38	36.38	0	0	0	29.2	29.2	30.8	30.8	0
83736	Eulipotyphla	Geolabdidae	NA	Centetodon	neashami	Centetodon neashami	NA	bra	NA	Centetodon neashami	2	1	0.98	55	54.02	0.09758232	0.0766021212	0.31238168960424	44.7	41.1	-104.8	-107	0.490000000000002
80115	Carnivora	Viverravidae		Simpsonictis	pegus	Simpsonictis pegus	NA			Simpsonictis pegus	1	1	0	62.37	62.37	0	0	0	44.7	44.7	-107	-107	0
82399	Rodentia	Ischyromyidae	Ischyromyinae	Spurimus	selbyi	Spurimus selbyi	NA	bra	NA	Spurimus selbyi	3	1	8.06	46.67	38.61	0.0468198	0.036753543	0.216378834454759	43	41.1	-104.8	-106.8	3.58333333333334
22073	Lagomorpha	Leporidae	Archaeolaginae	Hypolagus	beremendensis	Hypolagus beremendensis	NA	NA	NA	Hypolagus beremendensis	7	5	3.08	4.28	1.2	1.47051135	1.15435140975	1.21264642414844	51	43.3	24.4	8.9	2.765
81854	Proboscidea	Gomphotheriidae		Serbelodon	burnhami	Serbelodon burnhami	NA	bra	R3300	Serbelodon burnhami	2	1	2.77	11.1	8.33	0.00024642	0.0001934397	0.0156977705423414	35.5	35.4	-117.9	-118.1	1.385
29134	Primates	Nyanzapithecidae	NA	Nyanzapithecus	pickfordi	Nyanzapithecus pickfordi	NA	bra	NA	Nyanzapithecus pickfordi	2	1	0.25	15.59	15.34	0.01330668	0.0104457438	0.115354583784087	0.7	-0.2	35.8	34.6	0.125
24474	Carnivora	Amphicyonidae		Magericyon	castellanus	Magericyon castellanus	198000	NA	NA	Magericyon castellanus	2	1	0.8	10.55	9.75	0.03881115	0.03046675275	0.197005456777217	41.5	41	2.1	-4.2	0.4
20703	Rodentia	Muridae	Gerbillinae	Pseudomeriones	pythagorasi	Pseudomeriones pythagorasi	21	NA	NA	Pseudomeriones pythagorasi	3	2	1.15	7.35	6.2	0.26650323	0.20920503555	0.516239508367967	39.9	37.8	37.3	27	0.466666666666667
29004	Primates	Hominidae		Limnopithecus	evansi	Limnopithecus evansi	5000	bra	R2200	Limnopithecus evansi	4	1	4.75	20.09	15.34	0.01330668	0.0104457438	0.115354583784087	0.7	-0.2	35.8	34.6	0.125
33271	Carnivora	Felidae	Machairodontinae	Dinofelis	cristata	Dinofelis cristata	113762	NA	NA	Dinofelis cristata	2	2	5.8	7.35	1.55	0.06209784	0.0487468044	0.249194381959145	34.3	33.1	73.6	69.4	2.9
83943	Primates	Omomyidae	Anaptomorphinae	Absarokius	abbotti	Absarokius abbotti	NA	bra	NA	Absarokius abbotti	3	1	1.15	53.74	52.59	0.10053936	0.0789233976	0.317079422227303	43.5	41.1	-104.8	-108.2	0.603333333333332
20569	Rodentia	Muridae	Cricetinae	Pseudocricetus	kormosi	Pseudocricetus kormosi	60	NA	NA	Pseudocricetus kormosi	2	1	0.25	6.45	6.2	0	0	0	47	47	18.3	18.3	0.125
82194	Carnivora	Amphicyonidae	Amphicyoninae	Ischyrocyon	mohavensis	Ischyrocyon mohavensis	NA			Ischyrocyon mohavensis	1	1	0	12.34	12.34	0	0	0	35.4	35.4	-117.9	-117.9	0
20511	Carnivora	Mustelidae		Anatolictis	laevicaninus	Anatolictis laevicaninus	3500	NA	NA	Anatolictis laevicaninus	2	1	1.5	13.52	12.02	0.01663335	0.01305717975	0.128970345428707	40	37.3	28.3	27.8	0.75
84086	Primates	Paromomyidae	Phenacolemurinae	Ignacius	fremontensis	Ignacius fremontensis	NA	bra	NA	Ignacius fremontensis	3	2	0.45	62.37	61.92	0.9659664	0.758283624	0.982835896780332	54.5	44.7	-107	-115	0.224999999999994
81541	Perissodactyla	Equidae	Hyracotheriinae	Epihippus	gracilis	Epihippus gracilis	NA	bra	R2300	Epihippus gracilis	4	1	2.78	44.08	41.3	5.03041788	3.9488780358	2.24285930900714	44.9	27.6	-99.4	-123	1.39
20547	Carnivora	Ursidae	Ursinae	Ursavus	depereti	Ursavus depereti	114424	NA	NA	Ursavus depereti	4	2	3.22	10.55	7.33	2.81879838	2.2127567283	1.67892774710528	49.8	37.5	26.9	8.3	0.46
33149	Primates	Propliopithecidae		Propliopithecus	chirobates	Propliopithecus chirobates	3087	bra	NA	Propliopithecus chirobates	1	1	0	29.58	29.58	0	0	0	29.7	29.7	30.6	30.6	0
30037	Lagomorpha	Ochotonidae		Ochotona	hengduanshanensis	Ochotona hengduanshanensis	NA	NA	NA	Ochotona hengduanshanensis	1	1	0	1.48	1.48	0	0	0	31.8	31.8	98.7	98.7	0
85020	Cingulata	Glyptodontidae	NA	Eosclerocalyptus	lineatus	Eosclerocalyptus lineatus	NA	NA	NA	Eosclerocalyptus lineatus	2	1	1.6	5.5	3.9	0.0505161	0.0396551385	0.224757869717614	-38	-39	-57.6	-61.7	0.8
81913	Perissodactyla	Equidae	Equinae	Equus	anguinus	Equus anguinus	NA	hyp	L2333	Equus anguinus	1	1	0	2.21	2.21	0	0	0	43.6	43.6	-116.2	-116.2	0
22550	Artiodactyla	Cervidae		Eucladoceros	dichotomus	Eucladoceros dichotomus	NA	bra	L2220	Eucladoceros dichotomus	1	1	0	3.02	3.02	0	0	0	46.6	46.6	18.2	18.2	0
32365	Rodentia	Muridae	Murinae	Potwarmus	thailandicus	Potwarmus thailandicus	NA	NA	NA	Potwarmus thailandicus	1	1	0	16.8	16.8	0	0	0	17.7	17.7	98.9	98.9	0
81403	Artiodactyla	Dromomerycidae	Cranioceratidae	Yumaceras	figginsi	Yumaceras figginsi	NA	bra	L2220	Yumaceras figginsi	6	1	4.17	9.58	5.41	4.75492032	3.7326124512	2.18057797842682	37.8	28.2	-81.8	-122	1.46
83935	Primates	Omomyidae	Anaptomorphinae	Trogolemur	amplior	Trogolemur amplior	NA	bra	NA	Trogolemur amplior	1	1	0	52.01	52.01	0	0	0	43	43	-106.8	-106.8	0
22907	Rodentia	Dipodidae	Zapodinae	Sicista	praeloriger	Sicista praeloriger	NA	NA	NA	Sicista praeloriger	1	1	0	0.96	0.96	0	0	0	47.1	47.1	4.9	4.9	0
85390	Rodentia	Muridae	Myocricetodontinae	Myocricetodon	tomidai	Myocricetodon tomidai	NA	NA	NA	Myocricetodon tomidai	1	1	0	19.24	19.24	0	0	0	30.1	30.1	70.1	70.1	0
80800	Condylarthra	Periptychidae	Anisonchinae	Oxyacodon	marshater	Oxyacodon marshater	NA	bra	R2M00	Oxyacodon marshater	2	1	0	64.46	64.46	0.00726939	0.00570647115	0.0852607178013416	46.6	40.7	-111.9	-112	0
27690	Perissodactyla	Chalicotheriidae		Hesperotherium	sinense	Hesperotherium sinense	1363497	NA	NA	Hesperotherium sinense	3	1	0.53	1.6	1.07	0.0702297	0.0551303145	0.265008867776156	34.2	24.7	109.5	108.9	0.265
83214	Rodentia	Muridae	Arvicolinae	Ondatra	zibethicus	Ondatra zibethicus	NA	hys	NA	Ondatra zibethicus	7	1	2.01	3.77	1.76	8.06236956	6.3289601046	2.83943120360399	44.5	28.1	-81.6	-121.5	0.3
84426	Carnivora	Ursidae	Ailuropodinae	Kretzoiarctos	beatrix	Kretzoiarctos beatrix	NA	NA	NA	Kretzoiarctos beatrix	3	2	0.23	11.85	11.62	1.0053936	0.789233976	1.0026931734085	47.9	41.1	10.6	-1.4	0.19
21346	Artiodactyla	Cervidae	Odocoileinae	Procapreolus	cusanus	Procapreolus cusanus	NA	bra	L2220	Procapreolus cusanus	5	4	2.42	4.87	2.45	3.7369593	2.9335130505	1.93312164645684	48	39	29.6	-4.1	1.495
24290	Artiodactyla	incertae sedis		Oriomeryx	willii	Oriomeryx willii	65000	bra	L2220	Oriomeryx willii	13	2	2.12	18.92	16.8	0.88316928	0.6932878848	0.939770865690143	49	42.6	11.2	0	0.93
31641	Rodentia	Castoridae	Castoroidinae	Monosaulax	tungurensis	Monosaulax tungurensis	NA	NA	NA	Monosaulax tungurensis	5	1	1.3	13.32	12.02	1.35210654	1.0614036339	1.16280116099013	43.7	37.5	112.9	95.2	0.65
32953	Carnivora	Canidae		Prototocyon	recki	Prototocyon recki	NA	NA	NA	Prototocyon recki	1	1	0	0.96	0.96	0	0	0	-26.1	-26.1	27.8	27.8	0
80703	Condylarthra	Hyopsodontidae	Hyopsodontinae	Hyopsodus	powellianus	Hyopsodus powellianus	NA	bra	R2200	Hyopsodus powellianus	6	1	1.15	53.74	52.59	0.34350948	0.2696549418	0.586096817940517	43.5	35.3	-104.8	-108.2	0.6175
85047	Rodentia	Echimyidae	NA	Eumysops	gracilis	Eumysops gracilis	NA	NA	NA	Eumysops gracilis	1	1	0	3.9	3.9	0	0	0	-38	-38	-57.6	-57.6	0
25809	Eulipotyphla	Soricidae		Asoriculus	corsicanus	Asoriculus corsicanus	NA	NA	NA	Asoriculus corsicanus	2	1	1.76	2.72	0.96	0.0012321	0.0009671985	0.035101282027869	41	40.5	9.6	9.4	0.88
83246	Rodentia	Muridae	Arvicolinae	Mictomys	kansasensis	Mictomys kansasensis	NA	hyp	NA	Mictomys kansasensis	2	1	2.01	3.77	1.76	0.1589409	0.1247686065	0.398673926912709	39.1	38.6	-95.7	-121.5	1.005
25775	Carnivora	Stenoplesictidae		Africanictis	meini	Africanictis meini	NA	NA	NA	Africanictis meini	1	1	0	15.3	15.3	0	0	0	-28.5	-28.5	16.7	16.7	0
22014	Eulipotyphla	Erinaceidae	Erinaceinae	Hemiechinus	samsonowiczi	Hemiechinus samsonowiczi	NA	NA	NA	Hemiechinus samsonowiczi	1	1	0	4.28	4.28	0	0	0	45.9	45.9	18.2	18.2	0
29900	Chiroptera	Vespertilionidae	Vespertilioninae	Ia	io	Ia io	NA	NA	NA	Ia io	3	1	0.21	0.24	0.03	0.00036963	0.00029015955	0.0192257639640145	26.4	26.3	117.5	117.2	0.0966666666666667
82852	Rodentia	Ischyromyidae	Paramyinae	Pseudotomus	californicus	Pseudotomus californicus	NA	bra	NA	Pseudotomus californicus	1	1	0	46.67	46.67	0	0	0	32.9	32.9	-117.1	-117.1	0
81030	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	brachyrostris	Platygonus brachyrostris	NA	bra	L2202	Platygonus brachyrostris	1	1	0	6.39	6.39	0	0	0	45.6	45.6	-118.8	-118.8	0
20359	Eulipotyphla	Erinaceidae	Galericinae	Schizogalerix	anatolica	Schizogalerix anatolica	NA	bra	NA	Schizogalerix anatolica	6	1	4.78	15.3	10.52	0.28892745	0.22680804825	0.537519720568464	40.8	37.3	33.5	26.8	2.156
