"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"
20923	Artiodactyla	Bovidae		Austroportax	latifrons	Austroportax latifrons	55000	bra	L2220	Austroportax latifrons	2	1	0.03	10.55	10.52	0	0	0	41.5	41.5	2.1	1.8	0.0150000000000006
26569	Rodentia	Gliridae		Gliravus	majori	Gliravus majori	NA	NA	NA	Gliravus majori	5	2	2.13	28.03	25.9	0.8328996	0.653826186	0.912633332724594	47.4	40.9	7.7	-2.7	1.02
20907	Artiodactyla	Giraffidae		Samotherium	boissieri	Samotherium boissieri	794575	bra	L2220	Samotherium boissieri	4	2	0.9	7.35	6.45	0.6431562	0.504877617	0.801970198947567	46.5	37.8	29	23	0.72
81200	Artiodactyla	Protoceratidae	Synthetoceratinae	Lambdoceras	siouxensis	Lambdoceras siouxensis	293000	mes	L2220	Lambdoceras siouxensis	1	1	0	15.38	15.38	0	0	0	42.7	42.7	-102.8	-102.8	0
81500	Perissodactyla	Brontotheriidae	Dolichorhininae	Metarhinus	fluviatilis	Metarhinus fluviatilis	267930	bra	LM220	Metarhinus fluviatilis	1	1	0	46.67	46.67	0	0	0	41.7	41.7	-108.9	-108.9	0
81682	Perissodactyla	Equidae	Equinae	Dinohippus	subvenus	Dinohippus subvenus	NA	hyp	L2323	Dinohippus subvenus	1	1	0	11.1	11.1	0	0	0	28.5	28.5	-97.6	-97.6	0
28937	Creodonta	Hyaenodontidae	Hyaenodontinae	Hyaenodon	pilgrimi	Hyaenodon pilgrimi	NA	NA	NA	Hyaenodon pilgrimi	2	1	0	16.8	16.8	0	0	0	0.4	0.4	34.2	34.2	0
20322	Artiodactyla	Suidae	Hyotheriinae	Hyotherium	meisneri	Hyotherium meisneri	45000	bra	R2200	Hyotherium meisneri	11	4	7.05	22.35	15.3	1.2752235	1.0010504475	1.12925794219036	51.1	42.1	9.9	-1.6	3.35714285714286
33276	Proboscidea	Elephantidae		Elephas	platycephalus	Elephas platycephalus	3795803	hyp	LMM0M	Elephas platycephalus	1	1	0	1.55	1.55	0	0	0	33.1	33.1	73.6	73.6	0
31387	Artiodactyla	Bovidae	Bovinae	Leptobos	vallisarni	Leptobos vallisarni	NA	hyp	L2220	Leptobos vallisarni	4	1	0.81	1.77	0.96	0.00431235	0.00338519475	0.0656684855924057	43.7	43	12	11.5	0.506666666666667
80225	Carnivora	Canidae	Borophaginae	Cynarctus	saxatilis	Cynarctus saxatilis	7864			Cynarctus saxatilis	3	1	1.7	15.38	13.68	0.14748237	0.11577366045	0.384034334402537	42.8	40.9	-97.6	-103.9	0.68
31308	Artiodactyla	Bovidae		Hemitragus	orientalis	Hemitragus orientalis	NA	hyp	L2220	Hemitragus orientalis	2	2	2.08	4.28	2.2	0.11557098	0.0907232193	0.339957320850721	45.9	45.2	18.2	4.8	1.04
24256	Artiodactyla			Teruelia	adroveri	Teruelia adroveri	NA	NA	L2220	Teruelia adroveri	1	1	0	20.6	20.6	0	0	0	40.9	40.9	-1.2	-1.2	0
83982	Primates	Omomyidae	Omomyinae	Washakius	woodringi	Washakius woodringi	NA	bra	NA	Washakius woodringi	1	1	0	44.08	44.08	0	0	0	32.7	32.7	-117.2	-117.2	0
31651	Rodentia	Muridae	Megacricetodontinae	Megacricetodon	pusillus	Megacricetodon pusillus	NA	NA	NA	Megacricetodon pusillus	4	1	0.17	12.02	11.85	1.06404156	0.8352726246	1.03152390180742	46.4	43	112.9	87.5	0.102
20711	Rodentia	Castoridae	Agnotocastorinae	Anchitheriomys	wiedemanni	Anchitheriomys wiedemanni	NA	NA	NA	Anchitheriomys wiedemanni	2	2	1.78	15.3	13.52	0.13824162	0.1085196717	0.371808579782662	48.4	47.3	11	0.8	0.890000000000001
85061	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	marplatensis	Platygonus marplatensis	64500	bra	NA	Platygonus marplatensis	1	1	0	3.9	3.9	0	0	0	-38	-38	-57.6	-57.6	0
81287	Artiodactyla	Camelidae	Camelinae	Aepycamelus	robustus	Aepycamelus robustus	NA	mes	L2220	Aepycamelus robustus	4	1	4.28	15.38	11.1	1.55712798	1.2223454643	1.24784934186784	45.7	38.6	-100	-117.8	1.715
24013	Rodentia	Eomyidae		Ligerimys	lophidens	Ligerimys lophidens	NA	NA	NA	Ligerimys lophidens	10	4	1.55	18.35	16.8	1.27128078	0.9979554123	1.12751087799631	50.5	42.8	13.7	0.3	1.03333333333333
81764	Perissodactyla	Amynodontidae	Metamynodontini	Megalamynodon	regalis	Megalamynodon regalis	NA	bra	L2212	Megalamynodon regalis	2	1	0	41.3	41.3	0.1626372	0.127670202	0.403283027165786	46.6	40	-110	-112	0
34955	Notoungulata	Toxodontidae	Nesodontinae	Nesodon	imbricatus	Nesodon imbricatus	NA	hyp	NA	Nesodon imbricatus	2	2	0.75	17.75	17	0.03992004	0.0313372314	0.1998	-18.7	-51.1	-69.1	-69.2	0.375
80008	Creodonta	Oxyaenidae	Oxyaeninae	Oxyaena	lupina	Oxyaena lupina	NA			Oxyaena lupina	5	1	2.33	54.92	52.59	0.40449843	0.31753126755	0.636001910374489	42.8	36.1	-105	-109.9	0.326
86107	Scandentia	Tupaiidae		Sivatupaia	ramnagarensis	Sivatupaia ramnagarensis	NA	NA	NA	Sivatupaia ramnagarensis	1	1	0	12.15	12.15	0	0	0	32.8	32.8	75.3	75.3	0
32179	Eulipotyphla	Soricidae		Clapasorex	alvarezae	Clapasorex alvarezae	NA	NA	NA	Clapasorex alvarezae	4	1	2.25	20.6	18.35	0.00012321	9.671985e-05	0.0111	41	40.9	-1.2	-1.3	0.5625
22119	Chiroptera	Vespertilionidae	Myotinae	Myotis	insignis	Myotis insignis	NA	NA	NA	Myotis insignis	2	2	17.58	20.6	3.02	0.4990005	0.3917153925	0.706399674405361	49.7	44.3	8.1	0.6	8.79
83546	Cimolesta	Pantolestidae	Pentacodontinae	Aphronorus	ratatoski	Aphronorus ratatoski	NA	bra	NA	Aphronorus ratatoski	3	1	1.76	62.37	60.61	0.03030966	0.0237930831	0.174096697269075	41.7	41.1	-104.8	-108.9	1.17333333333333
82769	Rodentia	Eomyidae	Eomyinae	Paradjidaumo	trilophus	Paradjidaumo trilophus	NA	mes	NA	Paradjidaumo trilophus	15	1	5.39	36.31	30.92	1.30072797	1.02107145645	1.14049461638361	46.6	39.7	-96.7	-112	3.27166666666666
31497	Rodentia	Dipodidae		Himalayactaga	liui	Himalayactaga liui	NA	NA	NA	Himalayactaga liui	1	1	0	6.22	6.22	0	0	0	28.9	28.9	85.2	85.2	0
35349	Rodentia	Muridae	Arvicolinae	Villanyia	klochnevi	Villanyia klochnevi	NA	NA	NA	Villanyia klochnevi	1	1	0	2.2	2.2	0	0	0	52.5	52.5	107.6	107.6	0
80718	Condylarthra	Hyopsodontidae		Litomylus	aequidens	Litomylus aequidens	NA	bra	R2200	Litomylus aequidens	1	1	0	62.37	62.37	0	0	0	36.2	36.2	-107.2	-107.2	0
29134	Primates	Nyanzapithecidae	NA	Nyanzapithecus	pickfordi	Nyanzapithecus pickfordi	NA	bra	NA	Nyanzapithecus pickfordi	1	1	0	15.34	15.34	0	0	0	-0.2	-0.2	34.6	34.6	0
83726	Eulipotyphla	Geolabdidae	NA	Centetodon	pulcher	Centetodon pulcher	NA	bra	NA	Centetodon pulcher	4	1	9.29	50.59	41.3	2.17157625	1.70468735625	1.47362690325604	41.7	27.6	-99.4	-111.9	4.235
21362	Proboscidea	Deinotheriidae		Deinotherium	levius	Deinotherium levius	6000000	bra	L2202	Deinotherium levius	6	2	2.39	12.44	10.05	0.50010939	0.39258587115	0.707184127367124	45.6	41.5	5.2	-4.7	1.79777777777778
27714	Perissodactyla	Rhinocerotidae		Dicerorhinus	primaevus	Dicerorhinus primaevus	NA	bra	L2212	Dicerorhinus primaevus	2	2	2.97	13.52	10.55	6.00106626	4.7108370141	2.44970738252551	35.3	25.5	49.6	-0.1	1.485
29863	Artiodactyla	Bovidae	Bovinae	Leptobos	brevicornis	Leptobos brevicornis	304320	hyp	L2220	Leptobos brevicornis	3	1	0.8	1.68	0.88	0.12641346	0.0992345661	0.355546705792643	36.6	32.8	110	107.3	0.4
81647	Perissodactyla	Equidae	Equinae	Cormohipparion	plicatile	Cormohipparion plicatile	214000	hyp	L2323	Cormohipparion plicatile	5	1	2.35	9.58	7.23	0.04645017	0.03646338345	0.215523015012318	30.4	27.5	-81.6	-82.9	0.44
29577	Primates	Cercopithecidae	Papionini	Macaca	assamensis	Macaca assamensis	NA	bra	L2202	Macaca assamensis	3	2	0.72	0.94	0.22	0.07984008	0.0626744628	0.282559869762144	25.6	22	106.5	104.7	0.48
20219	Artiodactyla	Palaeochoeridae	Taucanaminae	Taucanamo	inonuensis	Taucanamo inonuensis	16000	bra	S2200	Taucanamo inonuensis	2	2	0	13.52	13.52	0.28387584	0.2228425344	0.5328	43.2	40	28.3	21.1	0
83577	Cimolesta	Apatemyidae	Apatemyinae	Apatemys	rodens	Apatemys rodens	NA	bra	NA	Apatemys rodens	4	1	6.7	55	48.3	0.3499164	0.274684374	0.591537319194656	44.7	40.7	-104.8	-111.9	4.25000000000001
83224	Rodentia	Muridae	Arvicolinae	Ophiomys	meadensis	Ophiomys meadensis	NA	hyp	NA	Ophiomys meadensis	2	1	1.56	3.77	2.21	0.02069928	0.0162489348	0.143872443504655	39.9	39.1	-95.7	-97.8	0.78
80047	Creodonta	Hyaenodontidae	Proviverrinae	Sinopa	rapax	Sinopa rapax	NA			Sinopa rapax	2	1	2.29	50.59	48.3	0.00012321	9.671985e-05	0.0111	42.5	42.4	-109.4	-109.5	1.145
80955	Artiodactyla	Dichobunidae	Helohyinae	Achaenodon	insolens	Achaenodon insolens	NA	bra	R2300	Achaenodon insolens	2	1	2.59	46.67	44.08	0.02304027	0.01808661195	0.151790217076069	41.7	40	-108.9	-110	1.295
86090	Carnivora	Amphicyonidae	Amphicyoninae	Amphicyon	carnutense	Amphicyon carnutense	NA	NA	NA	Amphicyon carnutense	1	1	0	18.35	18.35	0	0	0	50.3	50.3	13.7	13.7	0
26550	Rodentia	Muridae	Eucricetodontinae	Atavocricetodon	nanus	Atavocricetodon nanus	NA	NA	NA	Atavocricetodon nanus	5	2	1.33	31.73	30.4	0.110889	0.087047865	0.333	44.4	40.8	1.7	-0.8	0.266000000000002
23307	Carnivora	Mustelidae		Plesiogale	angustifrons	Plesiogale angustifrons	5987	NA	NA	Plesiogale angustifrons	5	2	2.25	20.6	18.35	0.3215781	0.2524388085	0.567078565985349	47.3	44.3	7.4	-1.3	1.8
32789	Proboscidea	Moeritheriidae		Moeritherium	chehbeurameuri	Moeritherium chehbeurameuri	NA	NA	NA	Moeritherium chehbeurameuri	1	1	0	37.06	37.06	0	0	0	34.7	34.7	7.9	7.9	0
84358	Carnivora	Odobenidae	NA	Prototaria	primigena	Prototaria primigena	NA	NA	NA	Prototaria primigena	2	1	0	14.89	14.89	0	0	0	35.5	35.5	135.5	135.5	0
35255	Carnivora	Canidae	NA	Cynotherium	sardous	Cynotherium sardous	NA	NA	NA	Cynotherium sardous	3	1	0	0.96	0.96	0.0517482	0.040622337	0.227482307004303	41.9	40.5	12.4	9.4	0
33314	Artiodactyla	Bovidae	Bovinae	Bos	acutifrons	Bos acutifrons	NA	hyp	L2220	Bos acutifrons	1	1	0	1.55	1.55	0	0	0	33.1	33.1	73.6	73.6	0
23261	Rodentia	Muridae	Cricetinae	Cricetus	praeglacialis	Cricetus praeglacialis	NA	NA	NA	Cricetus praeglacialis	12	2	0.87	1.23	0.36	0.394272	0.30950352	0.627910821693654	49	45.8	39	29	0.0775
21949	Artiodactyla	Bovidae	Antilopini	Gazella	paotehensis	Gazella paotehensis	23000	mes	L2220	Gazella paotehensis	9	2	2.62	8.25	5.63	2.5479828	2.000166498	1.59624020748758	47	36	111.4	92.6	1.595
80093	Creodonta	Hyaenodontidae	NA	Oxyaenodon	dysodus	Oxyaenodon dysodus	NA			Oxyaenodon dysodus	2	1	2.78	44.08	41.3	0	0	0	40	40	-110	-110	1.39
25382	Eulipotyphla	Erinaceidae	Erinaceinae	Hemiechinus	aurilus	Hemiechinus aurilus	NA	NA	NA	Hemiechinus aurilus	1	1	0	0.09	0.09	0	0	0	40.5	40.5	49.5	49.5	0
81485	Artiodactyla	Cervidae	Odocoilini	Bretzia	pseudalces	Bretzia pseudalces	NA	bra	L2220	Bretzia pseudalces	2	1	1.56	3.77	2.21	1.80970848	1.4206211568	1.34525405778983	47	33.4	-112.1	-122.9	0.78
22890	Artiodactyla	Camelidae		Camelus	knoblochi	Camelus knoblochi	1580121	hyp	L2220	Camelus knoblochi	10	6	0.94	0.96	0.02	11.69805024	9.1829694384	3.42024125464857	51	37.2	113.8	45	0.085
35097	Rodentia	Muridae	NA	Agathaeromys	praeuniversitatis	Agathaeromys praeuniversitatis	NA	NA	NA	Agathaeromys praeuniversitatis	1	1	0	0.96	0.96	0	0	0	12.3	12.3	-68.4	-68.4	0
26936	Rodentia	Theridomyidae		Patriotheridomys	altus	Patriotheridomys altus	NA	NA	NA	Patriotheridomys altus	1	1	0	34.5	34.5	0	0	0	47.7	47.7	3.5	3.5	0
27815	Primates	Cercopithecidae	Papionini	Parapapio	lothagamensis	Parapapio lothagamensis	17368	bra	L2202	Parapapio lothagamensis	2	1	0.32	6.14	5.82	0	0	0	0.8	0.8	35.9	35.9	0.16
27766	Primates	Hominidae	Lufengpithecini	Lufengpithecus	keiyuanensis	Lufengpithecus keiyuanensis	NA	bra	R2200	Lufengpithecus keiyuanensis	1	1	0	12.16	12.16	0	0	0	23.6	23.6	103.2	103.2	0
30074	Eulipotyphla	Talpidae	Uropsilinae	Uropsilus	soricipes	Uropsilus soricipes	NA	NA	NA	Uropsilus soricipes	6	1	0.84	2.14	1.3	0.00098568	0.0007737588	0.0313955410846827	30.9	30.7	110.1	109.7	0.43
84189	Rodentia	Castoridae	Agnotocastorinae	Neatocastor	montanus	Neatocastor montanus	NA	hyp	NA	Neatocastor montanus	1	1	0	16.66	16.66	0	0	0	46.6	46.6	-112	-112	0
80005	Creodonta	Oxyaenidae	Oxyaeninae	Dipsalidictis	transiens	Dipsalidictis transiens	NA			Dipsalidictis transiens	2	1	0.75	55	54.25	0.0788544	0.061900704	0.280810256222952	44.7	41.5	-105	-107	0.375
35253	Artiodactyla	Cervidae	NA	Praemegaceros	cazioti	Praemegaceros cazioti	NA	mes	L2220	Praemegaceros cazioti	4	1	0	0.96	0.96	0.0689976	0.054163116	0.262673942369623	41.9	40.5	12.4	8.4	0
29998	Rodentia	Muridae	Myospalacinae	Myospalax	psilurus	Myospalax psilurus	NA	NA	NA	Myospalax psilurus	3	1	0.45	0.46	0.01	0.18900414	0.1483682499	0.434746063811968	45.3	39.4	124.3	121.7	0.225
34215	Rodentia	Muridae	Murinae	Rattus	koratensis	Rattus koratensis	NA	NA	NA	Rattus koratensis	1	1	0	0.94	0.94	0	0	0	16.4	16.4	101.8	101.8	0
20893	Artiodactyla	Cervidae		Amphiprox	anocerus	Amphiprox anocerus	50000	bra	L2220	Amphiprox anocerus	6	3	3.77	12.02	8.25	1.46237949	1.14796789965	1.20928883646547	49.8	41.5	16.3	2	1.89571428571429
83715	Eulipotyphla	Talpidae	Talpinae	Scapanus	proceridens	Scapanus proceridens	NA	bra	NA	Scapanus proceridens	5	1	1.94	8.33	6.39	0.24161481	0.18966762585	0.491543294125757	45.6	41.9	-117.7	-123	0.97
23274	Rodentia	Muridae	Arvicolinae	Eolagurus	argyropuloi	Eolagurus argyropuloi	NA	NA	NA	Eolagurus argyropuloi	5	3	1.5	2.17	0.67	2.13350436	1.6748009226	1.46065203248412	47	43.4	79	30.9	0.644
35064	Carnivora	Canidae	Caninae	Canis	armbrusteri	Canis armbrusteri	47456	NA	NA	Canis armbrusteri	4	1	0.41	1.76	1.35	2.8560078	2.241966123	1.68997272167334	35.7	28.1	-81.6	-112.1	0.0683333333333334
31578	Perissodactyla	Equidae	Equinae	Hipparion	pater	Hipparion pater	NA	hyp	L2320	Hipparion pater	4	1	0.94	3.96	3.02	1.46225628	1.1478711798	1.20923789222799	39.4	35.1	121.7	94.1	0.4525
83452	Multituberculata	incertae sedis	NA	Cimexomys	arapahoensis	Cimexomys arapahoensis	NA	bra	NA	Cimexomys arapahoensis	1	1	0	60.61	60.61	0	0	0	43	43	-108.6	-108.6	0
21248	Rodentia	Muridae	Murinae	Paraethomys	jaegeri	Paraethomys jaegeri	NA	NA	NA	Paraethomys jaegeri	6	2	0.46	4.42	3.96	0.70636293	0.55449490005	0.840454002310656	43.1	36.8	2.9	-6.2	0.24
24516	Eulipotyphla	Heterosoricidae		Heterosorex	wangi	Heterosorex wangi	NA	NA	NA	Heterosorex wangi	3	1	0.9	8.25	7.35	0.00431235	0.00338519475	0.0656684855924057	25.8	25.3	102.4	101.7	0.6
86371	Primates	Cercopithecidae		Trachypithecus	phayrei	Trachypithecus phayrei	NA	NA	NA	Trachypithecus phayrei	1	1	0	0.1	0.1	0	0	0	33.1	33.1	110.2	110.2	0
31631	Artiodactyla	Bovidae		Pachygazella	grangeri	Pachygazella grangeri	NA	NA	L2220	Pachygazella grangeri	2	1	6.17	6.2	0.03	1.10125098	0.8644820193	1.04940506002211	45.2	37	114.2	103.3	3.085
83171	Rodentia	Muridae	Sigmodontinae	Calomys	meadensis	Calomys meadensis	NA	bra	NA	Calomys meadensis	5	1	1.56	3.77	2.21	2.14570215	1.68437618775	1.46482154203166	40.8	32.7	-95.7	-117.2	1.3
20237	Perissodactyla	Rhinocerotidae		Chilotherium	schlosseri	Chilotherium schlosseri	753314	hyp	L2212	Chilotherium schlosseri	9	6	7.27	9.4	2.13	5.88007404	4.6158581214	2.42488639733906	46.9	37.2	76.2	27	4.8875
23911	Eulipotyphla	Soricidae		Neomys	newtoni	Neomys newtoni	NA	NA	NA	Neomys newtoni	3	3	0.46	0.78	0.32	0.46228392	0.3628928772	0.679914641701442	52.9	50.1	14.6	1.2	0.375
22654	Lagomorpha	Ochotonidae		Ochotona	eximia	Ochotona eximia	250	hyp	NA	Ochotona eximia	3	2	7.32	13.52	6.2	6.09593796	4.7853112986	2.46899533413897	51.9	40.5	76.1	32.7	5.585
21124	Carnivora	Canidae	Caninae	Canis	brevirostris	Canis brevirostris	NA	NA	NA	Canis brevirostris	9	2	0.8	3.75	2.95	2.08791666	1.6390145781	1.44496251162444	-3.2	-26.1	35.2	27.8	0.75
80025	Creodonta	Oxyaenidae	Palaeonictinae	Ambloctonus	priscus	Ambloctonus priscus	NA			Ambloctonus priscus	2	1	0.43	55.43	55	0	0	0	44.7	44.7	-107	-107	0.215000000000003
25307	Artiodactyla	Bovidae		Ovis	orientalis	Ovis orientalis	NA	hyp	L2220	Ovis orientalis	3	3	0.08	0.09	0.01	1.51991856	1.1931360696	1.23284977187004	44.2	39.4	66.6	40.9	0.045
20770	Rodentia	Gliridae		Glirulus	pusillus	Glirulus pusillus	NA	NA	NA	Glirulus pusillus	7	5	2.84	5.15	2.31	1.20721158	0.9476610903	1.0987318053101	51.4	44.5	20.4	6.2	1.278
85047	Rodentia	Echimyidae	NA	Eumysops	gracilis	Eumysops gracilis	NA	NA	NA	Eumysops gracilis	1	1	0	3.9	3.9	0	0	0	-38	-38	-57.6	-57.6	0
32237	Rodentia	Eomyidae		Heteroeomys	yunnanensis	Heteroeomys yunnanensis	NA	NA	NA	Heteroeomys yunnanensis	2	1	0	8.25	8.25	0	0	0	25.8	25.8	101.7	101.7	0
28244	Perissodactyla	Equidae	Equinae	Hipparion	afarense	Hipparion afarense	NA	hyp	L2320	Hipparion afarense	3	1	0.4	3.19	2.79	0	0	0	11.1	10.8	40.5	40.5	0.233333333333333
29773	Carnivora	Canidae	Caninae	Canis	yuanmouensis	Canis yuanmouensis	NA	NA	NA	Canis yuanmouensis	1	1	0	2.15	2.15	0	0	0	25.7	25.7	101.9	101.9	0
34021	Lagomorpha	Ochotonidae	NA	Ochotona	gudrunae	Ochotona gudrunae	NA	NA	NA	Ochotona gudrunae	1	1	0	3.96	3.96	0	0	0	37	37	113	113	0
24486	Carnivora	Mustelidae		Proputorius	pusillus	Proputorius pusillus	283	NA	NA	Proputorius pusillus	4	2	3.28	15.3	12.02	0.64278657	0.50458745745	0.801739714620649	48.6	43.9	11.8	0.7	2.39
80220	Carnivora	Canidae	Borophaginae	Phlaocyon	multicuspis	Phlaocyon multicuspis	NA			Phlaocyon multicuspis	1	1	0	18.8	18.8	0	0	0	41.7	41.7	-104.7	-104.7	0
83392	Multituberculata	Neoplagiaulacidae	NA	Neoplagiaulax	mckennai	Neoplagiaulax mckennai	NA	bra	NA	Neoplagiaulax mckennai	2	1	0	58.44	58.44	0.02759904	0.0216652464	0.166129587972763	46.8	46.6	-100.8	-112	0
20746	Rodentia	Muridae	Murinae	Parapodemus	gaudryi	Parapodemus gaudryi	NA	NA	NA	Parapodemus gaudryi	9	3	1.8	8.25	6.45	2.8054917	2.2023109845	1.67496020848258	47	38	23.9	-1.4	0.722
32210	Rodentia	Sciuridae	Pteromyini	Pliopetaurista	rugosa	Pliopetaurista rugosa	NA	NA	NA	Pliopetaurista rugosa	4	1	3.2	6.2	3	0.06641019	0.05213199915	0.257701746210615	41.9	37	114.1	113	1.375
81310	Artiodactyla	Camelidae	Camelinae	Camelops	hesternus	Camelops hesternus	995000	hyp	L2220	Camelops hesternus	2	1	0.41	1.76	1.35	0.0344988	0.027081558	0.185738525890565	35.7	32.2	-106	-106.8	0.205
83435	Multituberculata	Microcosmodontidae	NA	Pentacosmodon	bowensis	Pentacosmodon bowensis	NA	bra	NA	Pentacosmodon bowensis	1	1	0	61.92	61.92	0	0	0	54.5	54.5	-115	-115	0
29209	Carnivora	Viverridae		Pseudocivetta	ingens	Pseudocivetta ingens	NA	NA	NA	Pseudocivetta ingens	1	1	0	1.81	1.81	0	0	0	-3	-3	35.3	35.3	0
81546	Perissodactyla	Equidae	Anchitheriinae	Mesohippus	texanus	Mesohippus texanus	NA	bra	L2212	Mesohippus texanus	3	1	1.95	38.61	36.66	0.1207458	0.094785453	0.347484963703467	33.1	29.6	-104.4	-107.2	0.649999999999999
32917	Carnivora	Hyaenidae	Hyaeninae	Crocuta	spelaea	Crocuta spelaea	75000	NA	NA	Crocuta spelaea	7	6	0.54	0.6	0.06	36.038925	28.290556125	6.00324287364754	51.3	26.3	117.5	0.5	0.025
23813	Chiroptera	Hipposideridae		Hipposideros	collongensis	Hipposideros collongensis	NA	NA	NA	Hipposideros collongensis	10	3	11.2	20.6	9.4	1.52423091	1.19652126435	1.23459746881322	49	40.1	11.2	-2.7	4.26
81721	Perissodactyla	Tapiroidea		Selenaletes	scopaeus	Selenaletes scopaeus	NA	bra	L2212	Selenaletes scopaeus	3	1	0.58	52.59	52.01	0.07318674	0.0574515909	0.270530478874377	43	39.7	-105	-106.8	0.38666666666667
22653	Rodentia	Castoridae		Asiacastor	major	Asiacastor major	NA	NA	NA	Asiacastor major	1	1	0	13.52	13.52	0	0	0	51.9	51.9	76.1	76.1	0
83110	Rodentia	Muridae	Eumyinae	Eumys	spokanensis	Eumys spokanensis	NA	bra	NA	Eumys spokanensis	1	1	0	34.05	34.05	0	0	0	46.6	46.6	-112	-112	0
31598	Carnivora	Mustelidae		Parataxidea	sinensis	Parataxidea sinensis	5749	NA	NA	Parataxidea sinensis	2	1	2	8.25	6.25	1.50759756	1.1834640846	1.2278426446414	39	25.7	111	101.8	1
84164	Rodentia	Eutypomyidae	NA	Mattimys	kalicola	Mattimys kalicola	NA	bra	NA	Mattimys kalicola	3	1	1.24	53.25	52.01	0.01700298	0.0133473393	0.130395475381625	43	36.1	-106.8	-107	0.606666666666669
22035	Carnivora	Mustelidae		Xenictis	pilgrimi	Xenictis pilgrimi	NA	NA	NA	Xenictis pilgrimi	1	1	0	4.28	4.28	0	0	0	45.9	45.9	18.2	18.2	0
84564	Polydolopimorphia	Polydolopidae	NA	Polydolops	thomasi	Polydolops thomasi	NA	NA	NA	Polydolops thomasi	1	1	0	40.5	40.5	0	0	0	-45.7	-45.7	-68.7	-68.7	0
82919	Rodentia	Sciuravidae	Sciuravinae	Sciuravus	altidens	Sciuravus altidens	NA	bra	NA	Sciuravus altidens	2	1	0	44.08	44.08	0.01638693	0.01286374005	0.128011444800846	40.7	40	-110	-111.9	0
84102	Primates	Palaechthonidae	Palaechthoninae	Palaechthon	woodi	Palaechthon woodi	NA	bra	NA	Palaechthon woodi	4	1	2.23	64.15	61.92	0.61506432	0.4828254912	0.784260364929913	46.6	36.2	-107.2	-112	0.625999999999998
84086	Primates	Paromomyidae	Phenacolemurinae	Ignacius	fremontensis	Ignacius fremontensis	NA	bra	NA	Ignacius fremontensis	4	2	0.45	62.37	61.92	0.9659664	0.758283624	0.982835896780332	54.5	44.7	-107	-115	0.299999999999997
83602	Leptictida	Leptictidae	NA	Palaeictops	multicuspis	Palaeictops multicuspis	500	bra	NA	Palaeictops multicuspis	1	1	0	52.01	52.01	0	0	0	43	43	-106.8	-106.8	0
22876	Carnivora	Canidae	Caninae	Eucyon	kuruksaensis	Eucyon kuruksaensis	NA	NA	NA	Eucyon kuruksaensis	1	1	0	2.46	2.46	0	0	0	38.4	38.4	69.7	69.7	0
81943	Perissodactyla	Tapiridae		Nexuotapirus	robustus	Nexuotapirus robustus	NA	bra	L2202	Nexuotapirus robustus	2	1	31.03	48.95	17.92	0.55592352	0.4363999632	0.745602789694352	44.9	41.7	-108.9	-123	15.515
26530	Rodentia	Muridae	Eucricetodontinae	Atavocricetodon	atavoides	Atavocricetodon atavoides	NA	NA	NA	Atavocricetodon atavoides	1	1	0	30.4	30.4	0	0	0	45.9	45.9	6	6	0
83129	Rodentia	Muridae	Copemyinae	Copemys	dentalis	Copemys dentalis	NA	bra	NA	Copemys dentalis	6	1	8.15	15.38	7.23	1.14967251	0.90249292035	1.07222782560424	39.1	34.8	-99.8	-121.5	3.9725
25920	Rodentia	Dipodidae	Zapodinae	Sinozapus	volkeri	Sinozapus volkeri	NA	NA	NA	Sinozapus volkeri	2	1	0.07	4.35	4.28	0.01552446	0.0121867011	0.124597190979572	43.5	42.1	115.4	114.5	0.0349999999999993
33765	Artiodactyla	Bovidae	Boselaphini	Miotragocerus	maius	Miotragocerus maius	NA	mes	L2220	Miotragocerus maius	3	2	1.8	8	6.2	0.0776223	0.0609335055	0.278607788835847	41.9	37.4	46.4	45	0.819999999999999
81770	Perissodactyla	Hyracodontidae		Triplopus	obliquidens	Triplopus obliquidens	NA	bra	L2212	Triplopus obliquidens	3	1	2.78	44.08	41.3	0.02304027	0.01808661195	0.151790217076069	41.7	40	-108.9	-110	1.85333333333333
21836	Artiodactyla	Giraffidae		Palaeotragus	progressus	Palaeotragus progressus	NA	bra	L2220	Palaeotragus progressus	1	1	0	3.04	3.04	0	0	0	40.1	40.1	114.7	114.7	0
31462	Artiodactyla	Entelodontidae		Paraentelodon	macrognathus	Paraentelodon macrognathus	NA	bra	NA	Paraentelodon macrognathus	1	1	0	26.2	26.2	0	0	0	35.6	35.6	103.3	103.3	0
26756	Primates	Microchoeridae		Nannopithex	raabi	Nannopithex raabi	NA	NA	NA	Nannopithex raabi	1	1	0	44.09	44.09	0	0	0	51.3	51.3	11.9	11.9	0
