"species"	"hexcount"	"area"
"Leptonycteris"	"1331"	"1651.92676383216"
"Lichonycteris"	"3416"	"2406.4328652417"
"Lionycteris"	"3113"	"972.96945153364"
"Lissonycteris"	"3983"	"2049.43274171921"
"Lonchophylla"	"3812"	"1656.88893431244"
"Lonchorhina"	"5058"	"2967.2199383822"
"Lophostoma"	"4255"	"2838.60145129522"
"Macroderma"	"700"	"503.433300122928"
"Macroglossus"	"3663"	"3485.90120323123"
"Macrophyllum"	"5599"	"2854.34303279608"
"Macrotus"	"967"	"1091.27914511404"
"Megaderma"	"4331"	"2836.31180158968"
"Megaerops"	"1603"	"1512.62616997807"
"Megaloglossus"	"1626"	"955.337018797936"
"Melonycteris"	"197"	"148.72341602781"
"Mesophylla"	"3781"	"1266.87440888328"
"Micronycteris"	"5971"	"3648.6529646219"
"Micropteropus"	"2605"	"1501.25747782624"
"Mimetillus"	"1946"	"1768.88773544161"
"Mimon"	"5327"	"3229.12640381936"
"Miniopterus"	"9297"	"15583.4483973696"
"Mirimiri"	"11"	"520.638112884204"
"Molossops"	"5461"	"2161.66970650435"
"Molossus"	"7270"	"4817.25971379817"
"Monophyllus"	"287"	"284.755485963078"
"Mops"	"6084"	"6789.93082397906"
"Mormoops"	"2207"	"2284.62679784554"
"Mormopterus"	"3910"	"15667.8401517592"
"Mosia"	"974"	"624.388248699033"
"Murina"	"5470"	"6479.60510645768"
"Musonycteris"	"62"	"22.10893712536"
"Myonycteris"	"2169"	"1733.00567967463"
"Myopterus"	"1738"	"1067.19638719917"
"Myotis"	"36114"	"41946.0925640699"
"Mystacina"	"75"	"145.958071284096"
"Myzopoda"	"156"	"81.470822528645"
"Nanonycteris"	"831"	"243.416967435335"
"Natalus"	"3340"	"4937.53616582688"
"Neonycteris"	"12"	"1.470038997784"
"Neopteryx"	"10"	"13.95446883481"
"Neoromicia"	"7290"	"3790.84084059618"
"Noctilio"	"6625"	"4410.92616871912"
"Notopteris"	"82"	"3328.86919123348"
"Nyctalus"	"6056"	"8083.74584194317"
"Nycteris"	"9284"	"10104.6304255727"
"Nycticeinops"	"2971"	"3780.90325712537"
"Nycticeius"	"1427"	"621.31151743688"
"Nyctiellus"	"141"	"66.9957395004801"
"Nyctimene"	"1480"	"2133.7355084414"
"Nyctinomops"	"7656"	"6002.23736006921"
"Nyctophilus"	"3592"	"2316.0058244186"
"Otomops"	"3343"	"8899.67458502342"
"Otonycteris"	"927"	"2064.37335592042"
"Otopteropus"	"109"	"38.49497726063"
"Paranyctimene"	"478"	"231.299544261673"
"Paratriaenops"	"90"	"98.8742619102571"
"Paremballonura"	"263"	"111.370090644472"
"Penthetor"	"744"	"326.547101291164"
"Peropteryx"	"5707"	"3114.41494450168"
"Pharotis"	"6"	"0.708946730690008"
"Philetor"	"1039"	"2752.39466398667"
"Phoniscus"	"964"	"3393.57572609656"
"Phylloderma"	"4784"	"2934.78100579395"
"Phyllonycteris"	"200"	"105.34296670215"
"Phyllops"	"184"	"105.34296670215"
"Phyllostomus"	"5572"	"2817.7022776136"
"Pipistrellus"	"23843"	"28440.9260517236"
"Platalina"	"240"	"160.359090999048"
"Platymops"	"169"	"80.65614945128"
"Platyrrhinus"	"6072"	"3431.75010102873"
"Plecotus"	"7543"	"10309.260491662"
"Plerotes"	"408"	"121.696731764288"
"Promops"	"4374"	"3400.83438447209"
"Ptenochirus"	"289"	"114.66622236443"
"Pteralopex"	"70"	"41.883346981112"
"Pteronotus"	"4809"	"3786.20121286429"
"Pteropus"	"7127"	"27496.5690189642"
"Pygoderma"	"1401"	"658.8865265787"
"Rhinolophus"	"19842"	"15980.3956986674"
"Rhinonicteris"	"452"	"295.345313591874"
"Rhinophylla"	"3788"	"1427.52434185489"
"Rhinopoma"	"8327"	"4058.47227839194"
"Rhogeessa"	"3284"	"4101.95954176275"
"Rhynchonycteris"	"4982"	"2524.8764838904"
"Rousettus"	"8433"	"13206.0793265265"
"Saccolaimus"	"5454"	"11469.6556552004"
"Saccopteryx"	"5863"	"3705.76881497512"
"Sauromys"	"517"	"416.437261484992"
"Scleronycteris"	"490"	"158.98075465344"
"Scoteanax"	"273"	"225.46302930198"
"Scotoecus"	"2994"	"6807.75367646909"
"Scotomanes"	"1330"	"653.551730603116"
"Scotonycteris"	"1013"	"578.595254411736"
"Scotophilus"	"10921"	"10681.2996110747"
"Scotorepens"	"3252"	"1417.15454445449"
"Scotozous"	"887"	"522.19869333488"
"Sphaerias"	"378"	"503.991498160185"
"Sphaeronycteris"	"1988"	"555.757528910214"
"Stenoderma"	"19"	"5.406792865232"
"Sturnira"	"6975"	"4946.2491276489"
"Styloctenium"	"183"	"151.832596248025"
"Syconycteris"	"947"	"1059.51167612736"
"Tadarida"	"13023"	"23936.5845319795"
"Taphozous"	"11265"	"12234.7500863892"
"Thoopterus"	"216"	"111.710496685946"
"Thyroptera"	"4445"	"2602.18807554611"
"Tomopeas"	"110"	"69.5771176275"
"Tonatia"	"3524"	"2506.7351216625"
"Trachops"	"5506"	"3183.3779897462"
"Triaenops"	"1043"	"3121.75879174915"
"Trinycteris"	"2107"	"1514.63037194462"
"Tylonycteris"	"2746"	"2320.01165680433"
"Uroderma"	"5635"	"3051.08571080087"
"Vampyressa"	"2751"	"2889.79693339831"
"Vampyriscus"	"3083"	"1181.17172450623"
"Vampyrodes"	"3617"	"1989.20840956702"
"Vampyrum"	"2545"	"1718.92925212088"
"Vespadelus"	"3182"	"1557.0757271664"
"Vespertilio"	"7641"	"6165.88596070611"
"Xeronycteris"	"69"	"15.600163130822"
