"species"	"hexcount"	"area"
"Petromyscus"	"391"	"235.085367073158"
"Phaenomys"	"19"	"3.83808434979999"
"Phaiomys"	"1025"	"373.566844291068"
"Phenacomys"	"2787"	"2452.32114637709"
"Phloeomys"	"89"	"28.413414733"
"Phodopus"	"2368"	"1384.04338468922"
"Phyllomys"	"861"	"598.97313031104"
"Phyllotis"	"1248"	"1078.00701465023"
"Pithecheir"	"75"	"87.670002497079"
"Pithecheirops"	"3"	"0.213404276245"
"Plagiodontia"	"73"	"20.289176055882"
"Platacanthomys"	"53"	"17.03126188176"
"Pliomys"	"1571"	"846.994520213457"
"Podomys"	"52"	"18.468364538727"
"Podoxymys"	"4"	"0.355252407539997"
"Pogonomelomys"	"247"	"169.631024468422"
"Pogonomys"	"395"	"397.11899823607"
"Poliocitellus"	"825"	"557.366881624606"
"Praomys"	"3502"	"1963.22427763418"
"Prionomys"	"54"	"38.13432741361"
"Proechimys"	"4094"	"1643.42649431258"
"Proedromys"	"32"	"15.3859938226801"
"Prometheomys"	"40"	"22.680321275637"
"Prosciurillus"	"196"	"74.513091014015"
"Protochromys"	"26"	"3.62823314394199"
"Protoxerus"	"1710"	"1047.65674514346"
"Psammomys"	"1387"	"1357.71491995809"
"Pseudoberylmys"	"4"	"0.469506748423998"
"Pseudohydromys"	"161"	"103.692452409144"
"Pseudomys"	"3396"	"1528.80316190871"
"Pseudoryzomys"	"1442"	"765.461869078476"
"Pteromys"	"6455"	"6411.13958512634"
"Pteromyscus"	"528"	"301.72189026719"
"Punomys"	"25"	"6.57394489930403"
"Pygeretmus"	"1947"	"1285.00590399249"
"Quemisia"	"73"	"20.289176055882"
"Rattus"	"12324"	"41611.8596827232"
"Ratufa"	"2308"	"1827.96683661139"
"Reithrodon"	"857"	"763.100690837688"
"Reithrodontomys"	"3909"	"2652.0083991086"
"Rhabdomys"	"1623"	"978.539283321635"
"Rhagamys"	"32"	"6.408188222912"
"Rhagomys"	"101"	"344.1111186004"
"Rheithrosciurus"	"396"	"138.55691527492"
"Rheomys"	"88"	"192.62289279585"
"Rhinosciurus"	"585"	"329.16497127049"
"Rhipidomys"	"3836"	"1723.8342099451"
"Rhizomys"	"2035"	"1926.8076024913"
"Rhizoplagiodontia"	"73"	"20.289176055882"
"Rhombomys"	"2310"	"1491.90409888985"
"Rhynchomys"	"25"	"15.427338338175"
"Rubrisciurus"	"177"	"74.03419314716"
"Saccostomus"	"2752"	"1491.30134183411"
"Salinomys"	"46"	"18.885261405528"
"Salpingotulus"	"7"	"0.770744204691998"
"Salpingotus"	"1294"	"981.083770960515"
"Santamartamys"	"4"	"0.327423624331002"
"Saxatilomys"	"15"	"3.371635880244"
"Scapteromys"	"330"	"178.640672061036"
"Sciurillus"	"541"	"458.562399727978"
"Sciurotamias"	"854"	"527.408597117591"
"Sciurus"	"19141"	"32117.3399411518"
"Scolomys"	"207"	"70.505976268176"
"Scotinomys"	"147"	"118.559002003884"
"Sekeetamys"	"172"	"160.511253056892"
"Selevinia"	"190"	"80.5423260120881"
"Sicista"	"5318"	"5858.87495364183"
"Sigmodon"	"3190"	"3355.57003675003"
"Sigmodontomys"	"344"	"281.159466599159"
"Solomys"	"72"	"59.832634498504"
"Sommeromys"	"14"	"2.026661129226"
"Sooretamys"	"717"	"371.644613996136"
